  R317	NH2	+ CH4		= CH3	+ NH3		1.191487e+06
  R324	NH2	+ O		= H2	+ NO		9.182598e+05
  M86	NH2	+ CH3		= CH5N			6.941644e+05
  M14	H	+ NH2		= NH3			2.257739e+04
  R258	HO2	+ NH2		= NH3	+ O2		2.552009e+03
  R321	NH2	+ NO2		= H2O	+ N2O		1.778989e+03
  M40	NH2	+ C2H3		= C2H5N			8.056949e+02
  R315	NH2	+ C2H6		= C2H5	+ NH3		2.081793e+02
  R319	NH2	+ H2O		= OH	+ NH3		2.423198e+01
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		3.532875e-01
  R326	NH2	+ OH		= H2O	+ NH		8.027672e-02
  R644	NH2	+ OH		= NH3	+ O		6.008511e-02
  R312	NH2	+ C2H4		= C2H3	+ NH3		1.589104e-02
  R325	NH2	+ O3		= H2O	+ NO2		5.589768e-05
  R311	NH2	+ C2H2		= C2H	+ NH3		2.242329e-05
  R316	NH2	+ CH3		= CH4	+ NH		4.826018e-08
  R314	NH2	+ C2H5		= C2H6	+ NH		5.093795e-11
  R310	NH2	+ C		= CH	+ NH		1.574842e-29

************************************************************

NH3				PRODUCTION RXS		INT RX RATE	TP = 1.22e+09

  R212	H2	+ NH2		= NH3	+ H		1.201355e+09
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	8.451279e+06 (x2)
  R317	NH2	+ CH4		= CH3	+ NH3		1.191487e+06
  M14	H	+ NH2		= NH3			2.257739e+04
  R258	HO2	+ NH2		= NH3	+ O2		2.552009e+03
  R315	NH2	+ C2H6		= C2H5	+ NH3		2.081793e+02
  R319	NH2	+ H2O		= OH	+ NH3		2.423198e+01
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		3.532875e-01
  R644	NH2	+ OH		= NH3	+ O		6.008511e-02
  R312	NH2	+ C2H4		= C2H3	+ NH3		1.589104e-02
  R311	NH2	+ C2H2		= C2H	+ NH3		2.242329e-05

NH3				LOSS RXS		INT RX RATE	TL = 1.32e+09

  P42	NH3			= NH2	+ H		1.319463e+09
  R523	OH	+ NH3		= H2O	+ NH2		5.827862e+02
  R186	H	+ NH3		= H2	+ NH2		5.813062e-02
  R328	NH3	+ CH3		= CH4	+ NH2		6.128375e-04
  R327	NH3	+ CH		= HCN	+ H2	+ H	5.846746e-04
  P43	NH3			= NH	+ H2		2.563415e-04
  R461	O(1D)	+ NH3		= OH	+ NH2		3.523242e-06
  R330	NH3	+ CNO		= CO	+ N2H3		8.593896e-07
  R329	NH3	+ CN		= HCN	+ NH2		4.670549e-09
  R300	NH	+ NH3		= NH2	+ NH2		1.629353e-19

************************************************************

C				PRODUCTION RXS		INT RX RATE	TP = 1.14e+09

  R145	H	+ CH		= C	+ H2		1.095884e+09
  P35	CO			= C	+ O		4.347557e+07
  R407	O	+ CH		= OH	+ C		5.759184e-04
  R284	N	+ CN		= C	+ N2		8.952640e-11
  R429	O	+ CN		= C	+ NO		2.441889e-40
  R276	N	+ C2		= CN	+ C		3.826901e-42

C				LOSS RXS		INT RX RATE	TL = 1.14e+09

  M2	C	+ H2		= CH2			1.138608e+09
  R8	C	+ SO2		= CO	+ SO		4.611891e+05
  R6	C	+ O2		= CO	+ O		2.900199e+05
  R7	C	+ OCS		= CO	+ CS		3.792687e+00
  R296	N2O	+ C		= CO	+ N2		1.152404e+00
  R332	NO	+ C		= CN	+ O		8.705081e-02
  R331	NO	+ C		= CO	+ N		4.525996e-02
  R4	C	+ H2S		= CH	+ HS		7.089619e-04
  M22	N	+ C		= CN			1.407139e-10
  R355	NO2	+ C		= CO	+ NO		9.704167e-11
  R3	C	+ H2		= CH	+ H		1.567777e-14
  R193	H2	+ C		= CH	+ H		1.567777e-14
  R310	NH2	+ C		= CH	+ NH		1.574842e-29
  R214	H2O	+ C		= CH	+ OH		5.148929e-45
  R5	C	+ N2		= CN	+ N		5.526284e-46
  R2	C	+ CN		= C2	+ N		1.365034e-47
  R1	C	+ CH2		= CH	+ CH		3.210771e-60

************************************************************

CH21				PRODUCTION RXS		INT RX RATE	TP = 8.27e+08

  P33	CH4			= CH21	+ H2		7.941497e+08
  P65	C2H6			= CH4	+ CH21		3.292378e+07
  P61	C2H5			= CH3	+ CH21		2.212333e+04
  T22	CH4O			= CH21	+ H2O		1.614798e-44

CH21				LOSS RXS		INT RX RATE	TL = 8.27e+08

  R597	CH21	+ H2		= CH3	+ H		7.278182e+08
  R596	CH21	+ H2		= CH2	+ H2		9.924792e+07
  R599	CH21	+ CH4		= CH3	+ CH3		2.445749e+04
  R598	CH21	+ CH4		= CH2	+ CH4		4.974404e+03

************************************************************

O(1D)				PRODUCTION RXS		INT RX RATE	TP = 5.37e+08

  P37	CO2			= CO	+ O(1D)		5.373511e+08
  P11	N2O			= N2	+ O(1D)		1.713261e+03
  P2	O2			= O	+ O(1D)		4.501861e+02
  P4	O3			= O2	+ O(1D)		2.703399e+00
  P17	HNO3			= HNO2	+ O(1D)		1.604769e-03

O(1D)				LOSS RXS		INT RX RATE	TL = 5.37e+08

  R455	O(1D)	+ H2		= H	+ OH		5.167800e+08
  R458	O(1D)	+ N2		= O	+ N2		2.046477e+07
  R454	O(1D)	+ CO2		= CO2	+ O		7.147905e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		2.307897e+04
  R449	O(1D)	+ CH4		= CH3O	+ H		6.127161e+03
  R448	O(1D)	+ C2H6		= C2H5	+ OH		4.020038e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.531790e+03
  R456	O(1D)	+ H2O		= OH	+ OH		1.393999e+03
  R453	O(1D)	+ CH4O		= CH3O	+ OH		5.120583e+02
  R447	O(1D)	+ C2H4		= C2H3	+ OH		3.212330e+02
  R452	O(1D)	+ CH4O		= CH3O2	+ H		1.097268e+02
  R464	O(1D)	+ O2		= O	+ O2		8.940613e-04
  M36	O(1D)	+ N2		= N2O			4.149736e-04
  R460	O(1D)	+ N2O		= NO	+ NO		5.917708e-06
  R459	O(1D)	+ N2O		= O2	+ N2		3.779171e-06
  R461	O(1D)	+ NH3		= OH	+ NH2		3.523242e-06
  R467	O(1D)	+ OCS		= CO	+ SO		1.343745e-06
  R462	O(1D)	+ NO		= O2	+ N		3.686617e-07
  R457	O(1D)	+ HCNO		= CO2	+ NH		2.168378e-09
  R463	O(1D)	+ NO2		= O2	+ NO		2.586215e-13
  R465	O(1D)	+ O3		= O2	+ O2		4.239794e-15
  R466	O(1D)	+ O3		= O2	+ O	+ O	4.239794e-15

************************************************************

S				PRODUCTION RXS		INT RX RATE	TP = 4.15e+08

  P52	S2			= S	+ S		1.264745e+08 (x2)
  P51	SO			= S	+ O		9.399961e+07
  R264	HS	+ HS		= S	+ H2S		3.746516e+07
  R560	HS	+ H		= H2	+ S		2.058060e+07
  R559	SO	+ SO		= SO2	+ S		9.703823e+06
  R446	O	+ S2		= S	+ SO		5.645361e+05
  P53	S3			= S2	+ S		2.967837e+04
  R125	CS	+ O		= CO	+ S		3.813581e+00
  P31	OCS			= CO	+ S		5.632923e-01
  T58	H2S			= H2	+ S		1.757543e-25
  T60	OCS			= CO	+ S		2.966901e-35

S				LOSS RXS		INT RX RATE	TL = 4.15e+08

  R569	S	+ CHO		= HS	+ CO		1.883538e+08
  R533	S	+ HS		= H	+ S2		7.780929e+07
  M45	S	+ S		= S2			4.922972e+07 (x2)
  R579	HSO	+ S		= HS	+ SO		4.737902e+07
  R572	S	+ CO2		= SO	+ CO		2.914229e+06
  R527	OH	+ S		= H	+ SO		2.392243e+05
  R536	S	+ O2		= SO	+ O		9.144647e+04
  M52	S	+ S2		= S3			2.968137e+04
  R570	S	+ HO2		= HS	+ O2		6.434896e+03
  R571	S	+ HO2		= SO	+ OH		6.434896e+03
  R535	S	+ NO2		= NO	+ SO		3.272710e+03
  M53	S	+ S3		= S4			2.992576e+00
  R537	S	+ O3		= O2	+ SO		1.689352e+00
  R538	S	+ OCS		= CO	+ S2		3.449471e-02
  R534	S	+ NO		= SO	+ N		3.093759e-28

************************************************************

NO				PRODUCTION RXS		INT RX RATE	TP = 3.50e+08

  R439	O	+ HNO		= OH	+ NO		2.481654e+08
  P71	HNO			= NO	+ H		9.992729e+07
  R324	NH2	+ O		= H2	+ NO		9.182598e+05
  R172	H	+ HNO		= H2	+ NO		5.966474e+05
  R237	HNO	+ CHO		= CH2O	+ NO		1.030929e+05
  R236	HNO	+ CH3O		= CH4O	+ NO		1.009568e+05
  R541	SO	+ NO2		= SO2	+ NO		7.592065e+04
  R369	NO2	+ CHO		= NO	+ CO	+ OH	3.050931e+04
  R368	NO2	+ CHO		= NO	+ CHO2		2.067006e+04
  P8	NO2			= NO	+ O		1.702966e+04
  P25	CH3NO2			= CH3O	+ NO		1.633604e+04
  R270	HSO	+ NO2		= HSO2	+ NO		1.526404e+04
  R265	HS	+ NO2		= NO	+ HSO		1.469569e+04
  R235	HNO	+ CH3		= CH4	+ NO		3.476102e+03
  R442	O	+ NO2		= NO	+ O2		3.340831e+03
  R535	S	+ NO2		= NO	+ SO		3.272710e+03
  R189	H	+ NO2		= OH	+ NO		1.600532e+03
  R370	NO2	+ CHO		= NO	+ CO2	+ H	5.552206e+02
  R519	OH	+ HNO		= H2O	+ NO		1.688613e+02
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	3.127949e+01
  P14	HNO2			= NO	+ OH		2.892822e+01
  P9	NO3			= NO	+ O2		6.893457e+00
  R364	NO2	+ CH3		= CH3O	+ NO		2.483350e+00
  R357	NO2	+ C2H3		= C2H3O	+ NO		1.449926e+00
  R150	H	+ CH3NO2	= CH4O	+ NO		1.336588e-01
  R297	N2O	+ CH		= HCN	+ NO		3.565359e-02
  R295	N	+ OH		= NO	+ H		5.987637e-03
  M26	N	+ O		= NO			3.914926e-03
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	1.794867e-03
  R304	NH	+ O		= NO	+ H		1.707258e-03
  R363	NO2	+ CH2		= CH2O	+ NO		5.053666e-04
  R431	O	+ CNO		= CO	+ NO		1.030780e-04
  R239	HNO	+ CNO		= HCNO	+ NO		2.473554e-05
  R460	O(1D)	+ N2O		= NO	+ NO		5.917708e-06 (x2)
  T6	NO3			= NO	+ O2		9.219759e-07
  P13	N2O5			= NO3	+ NO	+ O	7.217682e-07
  R177	H	+ HNO2		= H2O	+ NO		4.473535e-07
  R302	NH	+ NO2		= NO	+ HNO		3.924828e-07
  R356	NO2	+ C2H		= C2HO	+ NO		1.514010e-08
  R238	HNO	+ CN		= HCN	+ NO		1.294662e-08
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	3.404989e-09
  R355	NO2	+ C		= CO	+ NO		9.704167e-11
  R293	N	+ O2		= NO	+ O		4.951480e-11
  R375	NO2	+ CNO		= CO	+ NO	+ NO	4.451390e-11 (x2)
  R294	N	+ O3		= NO	+ O2		2.936598e-11
  R362	NO2	+ CH		= CHO	+ NO		2.928902e-11
  R371	NO2	+ CN		= NO	+ CNO		1.294418e-11
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.090340e-11
  R306	NH	+ O2		= OH	+ NO		8.839110e-12
  T50	CH3NO2			= CH3O	+ NO		8.375082e-12
  R463	O(1D)	+ NO2		= O2	+ NO		2.586215e-13
  T8	HNO			= H	+ NO		6.015497e-16
  R542	CS	+ NO2		= OCS	+ NO		5.246679e-16
  R183	H	+ N2O		= NO	+ NH		9.612036e-22
  T9	HNO2			= OH	+ NO		1.161391e-23
  T11	HNO3			= HO2	+ NO		2.119353e-24
  R552	SO2	+ NO2		= SO3	+ NO		1.782238e-24
  R429	O	+ CN		= C	+ NO		2.441889e-40
  T5	NO2			= NO	+ O		3.569567e-44

NO				LOSS RXS		INT RX RATE	TL = 3.50e+08

  R573	HSO	+ NO		= HNO	+ SO		2.540442e+08
  R348	NO	+ CHO		= CO	+ HNO		8.656253e+07
  R320	NH2	+ NO		= H2O	+ N2		9.070646e+06
  M32	O	+ NO		= NO2			1.688641e+05
  P44	NO			= N	+ O		9.348877e+04
  R335	NO	+ C2H5O		= C2H4O	+ HNO		1.965484e+04
  M27	NO	+ CH3O		= CH3NO2			1.633068e+04
  R259	HO2	+ NO		= OH	+ NO2		1.582397e+04
  R334	NO	+ C2H3		= CH2O	+ HCN		1.245181e+04
  R346	NO	+ CH3O		= CH2O	+ HNO		7.460238e+03
  M15	H	+ NO		= HNO			3.089235e+03
  R291	N	+ NO		= O	+ N2		2.687982e+01
  M42	OH	+ NO		= HNO2			2.647633e+01
  R353	NO	+ NO3		= NO2	+ NO2		2.392194e-01
  R332	NO	+ C		= CN	+ O		8.705081e-02
  R331	NO	+ C		= CO	+ N		4.525996e-02
  R336	NO	+ C2HO		= CO	+ HCNO		1.926517e-03
  R340	NO	+ CH		= CO	+ NH		1.042377e-03
  R337	NO	+ C2HO		= HCN	+ CO2		6.225077e-04
  R342	NO	+ CH		= CN	+ OH		5.837314e-04
  R341	NO	+ CH		= O	+ HCN		5.712227e-04
  R333	NO	+ C2H		= HCN	+ CO		4.371260e-04
  R301	NH	+ NO		= N2O	+ H		3.514094e-04
  R339	NO	+ CH		= H	+ CNO		1.667804e-04
  R201	NH	+ NO		= OH	+ N2		1.132993e-04
  R338	NO	+ CH		= N	+ CHO		5.545447e-05
  R354	NO	+ O3		= NO2	+ O2		3.976081e-05
  R351	NO	+ CNO		= CO2	+ N2		5.130621e-06
  R350	NO	+ CNO		= CO	+ N2O		4.830717e-06
  R352	NO	+ CNO		= CO	+ N2	+ O	2.932664e-06
  R462	O(1D)	+ NO		= O2	+ N		3.686617e-07
  R347	NO	+ CH3O2		= CH3O	+ NO2		6.854109e-10
  R534	S	+ NO		= SO	+ N		3.093759e-28
  R188	H	+ NO		= OH	+ N		2.650752e-38
  R187	H	+ NO		= NH	+ O		6.992871e-54
  R611	NO	+ CN		= CNO	+ N		7.661288e-55

************************************************************

HNO				PRODUCTION RXS		INT RX RATE	TP = 3.49e+08

  R573	HSO	+ NO		= HNO	+ SO		2.540442e+08
  R348	NO	+ CHO		= CO	+ HNO		8.656253e+07
  R322	NH2	+ O		= H	+ HNO		8.264338e+06
  R335	NO	+ C2H5O		= C2H4O	+ HNO		1.965484e+04
  R346	NO	+ CH3O		= CH2O	+ HNO		7.460238e+03
  M15	H	+ NO		= HNO			3.089235e+03
  R365	NO2	+ CH3		= CH2O	+ HNO		5.933668e-01
  R175	H	+ HNO2		= OH	+ HNO		5.055117e-07
  R302	NH	+ NO2		= NO	+ HNO		3.924828e-07
  R283	N	+ CH4O		= CH3	+ HNO		9.454494e-08
  R308	NH	+ OH		= H	+ HNO		5.064551e-09
  T51	CH3NO2			= CH2O	+ HNO		4.720067e-15
  R307	NH	+ O2		= O	+ HNO		2.663886e-19

HNO				LOSS RXS		INT RX RATE	TL = 3.49e+08

  R439	O	+ HNO		= OH	+ NO		2.481654e+08
  P71	HNO			= NO	+ H		9.992729e+07
  R172	H	+ HNO		= H2	+ NO		5.966474e+05
  R237	HNO	+ CHO		= CH2O	+ NO		1.030929e+05
  R236	HNO	+ CH3O		= CH4O	+ NO		1.009568e+05
  R235	HNO	+ CH3		= CH4	+ NO		3.476102e+03
  R519	OH	+ HNO		= H2O	+ NO		1.688613e+02
  R239	HNO	+ CNO		= HCNO	+ NO		2.473554e-05
  R238	HNO	+ CN		= HCN	+ NO		1.294662e-08
  R173	H	+ HNO		= OH	+ NH		5.881529e-11
  T8	HNO			= H	+ NO		6.015497e-16
  R174	H	+ HNO		= NH2	+ O		4.006603e-20

************************************************************

C2H4				PRODUCTION RXS		INT RX RATE	TP = 3.40e+08

  R131	H	+ C2H3		= C2H4			1.922097e+08
  R33	CH	+ CH4		= C2H4	+ H		4.924092e+07
  P63	C2H6			= C2H4	+ H	+ H	4.639260e+07
  R30	CH	+ C2H6		= C2H4	+ CH3		2.202290e+07
  P62	C2H6			= C2H4	+ H2		2.095150e+07
  R141	H	+ C2H5		= C2H4	+ H2		5.323337e+06
  R35	CH2	+ C2H2O		= C2H4	+ CO		1.994803e+06
  R109	CHO	+ C2H3		= C2H4	+ CO		9.102366e+05
  R404	O	+ C2H5		= C2H4	+ OH		2.219868e+05
  R44	CH2	+ CH3		= C2H4	+ H		1.864264e+05
  R617	C2H3	+ C2H3		= C2H4	+ C2H2		2.170729e+04
  R21	C2H5	+ C2H3		= C2H4	+ C2H4		1.471548e+04 (x2)
  R64	CH3	+ C2H5		= CH4	+ C2H4		9.043341e+03
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		1.338126e+03
  R197	H2	+ C2H3		= C2H4	+ H		1.163585e+02
  R93	CH4	+ C2H3		= C2H4	+ CH3		5.256484e+01
  R618	C2H5	+ C2H5		= C2H6	+ C2H4		4.193266e+01
  R490	OH	+ C2H5		= C2H4	+ H2O		4.129832e+01
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		3.082972e+01
  R38	CH2	+ C2H5		= C2H4	+ CH3		1.181754e+01
  R45	CH2	+ CH3O		= C2H4	+ OH		1.306162e+00
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		7.577493e-01
  R250	HO2	+ C2H5		= C2H4	+ H2O2		5.146788e-02
  R11	C2H	+ C2H5		= C2H4	+ C2H2		1.151133e-02
  R221	H2O2	+ C2H3		= C2H4	+ HO2		1.335555e-03
  R51	CH2O	+ C2H3		= C2H4	+ CHO		5.700099e-04
  T37	C2H5O			= C2H4	+ OH		7.701130e-05
  R25	C2H5	+ CNO		= HCNO	+ C2H4		1.114938e-07
  T27	C2H5			= C2H4	+ H		6.115284e-08
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		4.271688e-08
  R196	H2	+ C2H2		= C2H4			3.584315e-29

C2H4				LOSS RXS		INT RX RATE	TL = 3.40e+08

  M9	H	+ C2H4		= C2H5			1.120670e+08
  P59	C2H4			= C2H2	+ H	+ H	9.479593e+07
  P58	C2H4			= C2H2	+ H2		7.583674e+07
  P60	C2H4			= C2H3	+ H		1.895919e+07
  R398	O	+ C2H4		= CH3	+ CHO		1.871588e+07
  R400	O	+ C2H4		= CH2O	+ CH2		9.350110e+06
  R396	O	+ C2H4		= C2H3O	+ H		8.471109e+06
  R399	O	+ C2H4		= C2H2O	+ H2		1.210158e+06
  M38	OH	+ C2H4		= C2H5O			1.094125e+05
  R397	O	+ C2H4		= C2H3	+ OH		4.011982e+02
  R447	O(1D)	+ C2H4		= C2H3	+ OH		3.212330e+02
  R20	C2H4	+ CN		= HCN	+ C2H3		1.907803e+01
  R279	N	+ C2H4		= HCN	+ CH3		2.171468e+00
  R488	OH	+ C2H4		= C2H3	+ H2O		1.089353e-01
  R312	NH2	+ C2H4		= C2H3	+ NH3		1.589104e-02
  R135	H	+ C2H4		= C2H3	+ H2		9.946158e-06
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.148717e-07
  R468	O3	+ C2H4		= CH2O	+ CH2O2		3.045274e-10
  R248	HO2	+ C2H4		= C2H4O	+ OH		1.108234e-10
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		6.549066e-20
  T26	C2H4			= C2H2	+ H2		2.482694e-35
  R10	H2	+ C2H4		= C2H5	+ H		2.606169e-36
  R121	CO	+ C2H4		= C2H3	+ CHO		1.102958e-55

************************************************************

C2H3				PRODUCTION RXS		INT RX RATE	TP = 2.47e+08

  M7	H	+ C2H2		= C2H3			1.244982e+08
  R92	CH4	+ C2H2		= C2H3	+ CH3		9.979350e+07
  P60	C2H4			= C2H3	+ H		1.895919e+07
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		3.754450e+06
  R397	O	+ C2H4		= C2H3	+ OH		4.011982e+02
  R447	O(1D)	+ C2H4		= C2H3	+ OH		3.212330e+02
  R20	C2H4	+ CN		= HCN	+ C2H3		1.907803e+01
  R488	OH	+ C2H4		= C2H3	+ H2O		1.089353e-01
  R312	NH2	+ C2H4		= C2H3	+ NH3		1.589104e-02
  R135	H	+ C2H4		= C2H3	+ H2		9.946158e-06
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		1.208718e-07
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.148717e-07
  R244	HO2	+ C2H2		= C2H3	+ O2		6.100758e-19
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		6.549066e-20
  R41	H2	+ C2H2		= C2H3	+ H		1.317255e-48
  R121	CO	+ C2H4		= C2H3	+ CHO		1.102958e-55

C2H3				LOSS RXS		INT RX RATE	TL = 2.47e+08

  R131	H	+ C2H3		= C2H4			1.922097e+08
  R132	H	+ C2H3		= C2H2	+ H2		2.155129e+07
  R393	O	+ C2H3		= C2H3O			8.240487e+06
  R394	O	+ C2H3		= C2H2	+ OH		8.240487e+06
  P57	C2H3			= C2H2	+ H		7.151705e+06
  R395	O	+ C2H3		= C2H2O	+ H		7.081841e+06
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.539143e+06
  R109	CHO	+ C2H3		= C2H4	+ CO		9.102366e+05
  R617	C2H3	+ C2H3		= C2H4	+ C2H2		2.170729e+04 (x2)
  R21	C2H5	+ C2H3		= C2H4	+ C2H4		1.471548e+04
  R334	NO	+ C2H3		= CH2O	+ HCN		1.245181e+04
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		8.026625e+03
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		1.338126e+03
  M40	NH2	+ C2H3		= C2H5N			8.056949e+02
  R197	H2	+ C2H3		= C2H4	+ H		1.163585e+02
  R485	OH	+ C2H3		= C2H4O			9.589023e+01
  R486	OH	+ C2H3		= C2H2	+ H2O		9.589023e+01
  R93	CH4	+ C2H3		= C2H4	+ CH3		5.256484e+01
  R36	CH2	+ C2H3		= C2H2	+ CH3		3.849967e+01
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	2.517433e+01
  R357	NO2	+ C2H3		= C2H3O	+ NO		1.449926e+00
  R277	N	+ C2H3		= C2H2N	+ H		1.176229e+00
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		7.577493e-01
  R278	N	+ C2H3		= C2H2	+ NH		2.276571e-01
  R9	C2H	+ C2H3		= C2H2	+ C2H2		1.807245e-02
  R221	H2O2	+ C2H3		= C2H4	+ HO2		1.335555e-03
  R51	CH2O	+ C2H3		= C2H4	+ CHO		5.700099e-04
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		4.271688e-08
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		1.528848e-10
  T25	C2H3			= C2H2	+ H		6.049335e-23

************************************************************

CHO2				PRODUCTION RXS		INT RX RATE	TP = 2.28e+08

  M39	OH	+ CO		= CHO2			2.277798e+08
  R368	NO2	+ CHO		= NO	+ CHO2		2.067006e+04
  P28	CH2O2			= CHO2	+ H		2.059742e-10
  R494	OH	+ CH2O2		= CHO2	+ H2O		2.010002e-10

CHO2				LOSS RXS		INT RX RATE	TL = 1.93e+08

  R428	O	+ CHO2		= CO2	+ OH		1.928217e+08
  R645	O2	+ CHO2		= HO2	+ CO2		3.375610e+04
  R505	OH	+ CHO2		= CO2	+ H2O		2.919335e+04
  T49	CHO2			= CO2	+ H		1.374986e-01
  T48	CHO2			= CO	+ OH		3.160254e-02

************************************************************

C2H6				PRODUCTION RXS		INT RX RATE	TP = 2.25e+08

  M3	CH3	+ CH3		= C2H6			2.237703e+08
  R60	CH3	+ C2H3O		= C2H6	+ CO		1.010080e+06
  R112	CHO	+ C2H5		= C2H6	+ CO		3.168198e+05
  M58	H	+ C2H5		= C2H6			8.042275e+03
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		8.026625e+03
  R198	H2	+ C2H5		= C2H6	+ H		5.043501e+03
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		3.082972e+02
  R618	C2H5	+ C2H5		= C2H6	+ C2H4		4.193266e+01
  R251	HO2	+ C2H5		= C2H6	+ O2		5.146788e-02
  R53	CH2O	+ C2H5		= C2H6	+ CHO		1.161601e-03
  R94	CH4	+ C2H5		= C2H6	+ CH3		1.383178e-04
  R223	H2O2	+ C2H5		= C2H6	+ HO2		1.581337e-06
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		8.017119e-07
  R217	H2O	+ C2H5		= C2H6	+ OH		1.206826e-07
  R314	NH2	+ C2H5		= C2H6	+ NH		5.093795e-11
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		6.549066e-20
  R15	C2H2	+ C2H5		= C2H6	+ C2H		1.559142e-26

C2H6				LOSS RXS		INT RX RATE	TL = 1.76e+08

  P63	C2H6			= C2H4	+ H	+ H	4.639260e+07
  P64	C2H6			= C2H2	+ H2	+ H2	4.040646e+07
  P65	C2H6			= CH4	+ CH21		3.292378e+07
  R30	CH	+ C2H6		= C2H4	+ CH3		2.202290e+07
  P62	C2H6			= C2H4	+ H2		2.095150e+07
  P66	C2H6			= CH3	+ CH3		8.979213e+06
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		3.754450e+06
  R12	C2H	+ C2H6		= C2H2	+ C2H5		2.426183e+05
  R491	OH	+ C2H6		= C2H5	+ H2O		1.716238e+05
  R406	O	+ C2H6		= C2H5	+ OH		2.794333e+04
  R143	H	+ C2H6		= C2H5	+ H2		6.947670e+03
  R448	O(1D)	+ C2H6		= C2H5	+ OH		4.020038e+03
  R315	NH2	+ C2H6		= C2H5	+ NH3		2.081793e+02
  R29	C2H6	+ CN		= HCN	+ C2H5		9.130095e+00
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		4.602263e-01
  R65	CH3	+ C2H6		= CH4	+ C2H5		3.052276e-02
  R39	CH2	+ C2H6		= C2H5	+ CH3		7.085511e-05
  R84	CH3O2	+ C2H6		= C2H5	+ CH4O2		4.169683e-06
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		4.271688e-08
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		6.262174e-09
  T28	C2H6			= C2H5	+ H		1.779869e-43

************************************************************

SO23				PRODUCTION RXS		INT RX RATE	TP = 2.22e+08

  T54	SO21			= SO23			1.720679e+08
  P48	SO2			= SO23			5.018370e+07

SO23				LOSS RXS		INT RX RATE	TL = 2.22e+08

  T56	SO23			= SO2			2.222516e+08
  R564	SO23	+ SO2		= SO	+ SO3		8.111781e-03

************************************************************

S2				PRODUCTION RXS		INT RX RATE	TP = 1.27e+08

  R533	S	+ HS		= H	+ S2		7.780929e+07
  M45	S	+ S		= S2			4.922972e+07
  P53	S3			= S2	+ S		2.967837e+04
  P54	S4			= S2	+ S2		1.026440e+04 (x2)
  R538	S	+ OCS		= CO	+ S2		3.449471e-02

S2				LOSS RXS		INT RX RATE	TL = 1.27e+08

  P52	S2			= S	+ S		1.264745e+08
  R446	O	+ S2		= S	+ SO		5.645361e+05
  M52	S	+ S2		= S3			2.968137e+04
  M54	S2	+ S2		= S4			1.026141e+04 (x2)

************************************************************

C2H5				PRODUCTION RXS		INT RX RATE	TP = 1.16e+08

  M9	H	+ C2H4		= C2H5			1.120670e+08
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		3.754450e+06
  R12	C2H	+ C2H6		= C2H2	+ C2H5		2.426183e+05
  R491	OH	+ C2H6		= C2H5	+ H2O		1.716238e+05
  R406	O	+ C2H6		= C2H5	+ OH		2.794333e+04
  R143	H	+ C2H6		= C2H5	+ H2		6.947670e+03
  R448	O(1D)	+ C2H6		= C2H5	+ OH		4.020038e+03
  R315	NH2	+ C2H6		= C2H5	+ NH3		2.081793e+02
  R29	C2H6	+ CN		= HCN	+ C2H5		9.130095e+00
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		4.602263e-01
  R65	CH3	+ C2H6		= CH4	+ C2H5		3.052276e-02
