  R172	H	+ HNO		= H2	+ NO		7.680104e+05
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.285877e+05
  R236	HNO	+ CH3O		= CH4O	+ NO		1.311662e+05
  R519	OH	+ HNO		= H2O	+ NO		1.299851e+04
  R150	H	+ CH3NO2	= CH4O	+ NO		5.368572e+03
  R357	NO2	+ C2H3		= C2H3O	+ NO		2.759464e+03
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	2.698852e+03
  P13	N2O5			= NO3	+ NO	+ O	2.309883e+03
  R295	N	+ OH		= NO	+ H		8.368653e+02
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	6.497537e+02
  R177	H	+ HNO2		= H2O	+ NO		5.396005e+02
  R237	HNO	+ CHO		= CH2O	+ NO		6.114699e+01
  R535	S	+ NO2		= NO	+ SO		5.959630e+01
  R324	NH2	+ O		= H2	+ NO		2.620276e+01
  M26	N	+ O		= NO			2.412640e+01
  R293	N	+ O2		= NO	+ O		5.390388e+00
  R294	N	+ O3		= NO	+ O2		1.330618e+00
  T50	CH3NO2			= CH3O	+ NO		9.353630e-01
  R431	O	+ CNO		= CO	+ NO		5.577251e-01
  R363	NO2	+ CH2		= CH2O	+ NO		1.647013e-01
  R460	O(1D)	+ N2O		= NO	+ NO		1.470399e-01 (x2)
  R297	N2O	+ CH		= HCN	+ NO		8.365712e-02
  R463	O(1D)	+ NO2		= O2	+ NO		4.471606e-02
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	3.671637e-04
  R304	NH	+ O		= NO	+ H		3.649475e-04
  R239	HNO	+ CNO		= HCNO	+ NO		3.174505e-05
  R375	NO2	+ CNO		= CO	+ NO	+ NO	2.840852e-05 (x2)
  R302	NH	+ NO2		= NO	+ HNO		7.388099e-06
  R362	NO2	+ CH		= CHO	+ NO		4.253169e-06
  R306	NH	+ O2		= OH	+ NO		2.824889e-06
  R355	NO2	+ C		= CO	+ NO		6.153259e-07
  R356	NO2	+ C2H		= C2HO	+ NO		4.556409e-09
  R552	SO2	+ NO2		= SO3	+ NO		8.158163e-10
  T9	HNO2			= OH	+ NO		6.064565e-10
  R371	NO2	+ CN		= NO	+ CNO		8.049138e-12
  T11	HNO3			= HO2	+ NO		2.718830e-12
  R238	HNO	+ CN		= HCN	+ NO		7.752375e-14
  T8	HNO			= H	+ NO		2.242324e-14
  R183	H	+ N2O		= NO	+ NH		5.667275e-19
  R542	CS	+ NO2		= OCS	+ NO		3.651943e-24
  T5	NO2			= NO	+ O		8.780287e-30
  R429	O	+ CN		= C	+ NO		3.271037e-33

NO				LOSS RXS		INT RX RATE	TL = 4.55e+09

  R259	HO2	+ NO		= OH	+ NO2		4.481364e+09
  R354	NO	+ O3		= NO2	+ O2		1.978867e+07
  R335	NO	+ C2H5O		= C2H4O	+ HNO		1.736555e+07
  R353	NO	+ NO3		= NO2	+ NO2		1.373444e+07
  M32	O	+ NO		= NO2			1.043024e+07
  R573	HSO	+ NO		= HNO	+ SO		8.648249e+06
  M15	H	+ NO		= HNO			1.722492e+06
  M27	NO	+ CH3O		= CH3NO2			1.099757e+06
  R348	NO	+ CHO		= CO	+ HNO		1.617254e+05
  M42	OH	+ NO		= HNO2			1.278076e+05
  R346	NO	+ CH3O		= CH2O	+ HNO		6.053842e+04
  P44	NO			= N	+ O		1.607252e+03
  R291	N	+ NO		= O	+ N2		7.110785e+02
  R336	NO	+ C2HO		= CO	+ HCNO		2.976494e+02
  R334	NO	+ C2H3		= CH2O	+ HCN		1.863358e+02
  R347	NO	+ CH3O2		= CH3O	+ NO2		1.075064e+02
  R337	NO	+ C2HO		= HCN	+ CO2		9.615564e+01
  R320	NH2	+ NO		= H2O	+ N2		7.225593e+00
  R340	NO	+ CH		= CO	+ NH		3.560141e+00
  R342	NO	+ CH		= CN	+ OH		1.993679e+00
  R341	NO	+ CH		= O	+ HCN		1.950957e+00
  R462	O(1D)	+ NO		= O2	+ N		1.901848e+00
  R332	NO	+ C		= CN	+ O		7.414167e-01
  R339	NO	+ CH		= H	+ CNO		5.696226e-01
  R331	NO	+ C		= CO	+ N		3.959854e-01
  R338	NO	+ CH		= N	+ CHO		1.893995e-01
  R351	NO	+ CNO		= CO2	+ N2		1.123684e-04
  R350	NO	+ CNO		= CO	+ N2O		8.901727e-05
  R352	NO	+ CNO		= CO	+ N2	+ O	4.691420e-05
  R301	NH	+ NO		= N2O	+ H		6.771526e-06
  R333	NO	+ C2H		= HCN	+ CO		2.695608e-06
  R201	NH	+ NO		= OH	+ N2		1.191086e-06
  R534	S	+ NO		= SO	+ N		3.093383e-30
  R188	H	+ NO		= OH	+ N		6.785331e-31
  R187	H	+ NO		= NH	+ O		1.763524e-46
  R611	NO	+ CN		= CNO	+ N		7.835334e-47

************************************************************

H2O2				PRODUCTION RXS		INT RX RATE	TP = 3.31e+09

  R257	HO2	+ HO2		= H2O2	+ O2		1.621589e+09
  M19	HO2	+ HO2		= H2O2	+ O2		1.586640e+09
  R250	HO2	+ C2H5		= C2H4	+ H2O2		9.922569e+07
  M44	OH	+ OH		= H2O2			1.829031e+02
  R252	HO2	+ CH2O		= CHO	+ H2O2		5.971285e+01
  R209	H2	+ HO2		= H2O2	+ H		8.457621e-03
  R255	HO2	+ CH4O		= CH3O	+ H2O2		2.022197e-04

H2O2				LOSS RXS		INT RX RATE	TL = 1.44e+09

  P7	H2O2			= OH	+ OH		1.348838e+09
  R223	H2O2	+ C2H5		= C2H6	+ HO2		6.003342e+07
  R513	OH	+ H2O2		= H2O	+ HO2		2.140675e+07
  R224	H2O2	+ CH3		= CH4	+ HO2		3.255504e+06
  R167	H	+ H2O2		= OH	+ H2O		1.228328e+06
  R434	O	+ H2O2		= OH	+ HO2		4.428031e+05
  R168	H	+ H2O2		= H2	+ HO2		1.292044e+05
  R221	H2O2	+ C2H3		= C2H4	+ HO2		4.625863e+02
  R225	H2O2	+ CH3O		= CH4O	+ HO2		8.433820e+00
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		1.651757e-01
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.221344e-01
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		9.916796e-06
  T3	H2O2			= OH	+ OH		1.769059e-09

************************************************************

SO2				PRODUCTION RXS		INT RX RATE	TP = 2.06e+09

  T55	SO21			= SO2			1.627715e+09
  T56	SO23			= SO2			2.047781e+08
  R273	HSO2	+ O2		= HO2	+ SO2		1.414878e+08
  R541	SO	+ NO2		= SO2	+ NO		4.018912e+07
  R545	SO	+ O3		= SO2	+ O2		1.852554e+07
  R558	HSO	+ O2		= OH	+ SO2		8.392019e+06
  M46	SO	+ O		= SO2			8.144671e+06
  T43	HSO2			= SO2	+ H		7.469961e+06
  R544	SO	+ O2		= SO2	+ O		6.751016e+06
  R528	OH	+ SO		= SO2	+ H		5.761141e+05
  R559	SO	+ SO		= SO2	+ S		5.854949e+03
  P30	SO3			= SO2	+ O		3.642354e+02
  R554	SO3	+ H		= OH	+ SO2		3.199669e+02
  R557	SO3	+ SO		= SO2	+ SO2		3.407927e+01 (x2)
  T53	HSO3			= OH	+ SO2		1.986130e+01
  R555	SO3	+ O		= SO2	+ O2		5.264966e-28
  R556	SO3	+ OH		= HO2	+ SO2		5.235724e-29
  T41	SO3			= SO2	+ O		3.836862e-46
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

SO2				LOSS RXS		INT RX RATE	TL = 1.91e+09

  P47	SO2			= SO21			1.790385e+09
  P46	SO2			= SO	+ O		6.552108e+07
  P48	SO2			= SO23			4.210874e+07
  M49	SO2	+ O		= SO3			5.084028e+06
  M48	SO2	+ H		= HSO2			3.009199e+06
  M50	SO2	+ OH		= HSO3			2.842040e+06
  R551	SO2	+ HO2		= HSO2	+ O2		4.779457e+04
  R547	SO2	+ CH		= CHO	+ SO		2.322349e+02
  R8	C	+ SO2		= CO	+ SO		3.757017e+01
  R548	SO2	+ CH2		= CH2O	+ SO		8.462954e-01
  R563	SO21	+ SO2		= SO	+ SO3		1.616608e-01
  R564	SO23	+ SO2		= SO	+ SO3		2.329532e-02
  R546	SO2	+ C2H		= CO	+ OCS	+ H	2.175257e-05
  R549	SO2	+ CN		= CNO	+ SO		4.928589e-07
  R553	SO2	+ O		= SO	+ O2		9.293026e-08
  R552	SO2	+ NO2		= SO3	+ NO		8.158163e-10

************************************************************

C				PRODUCTION RXS		INT RX RATE	TP = 1.97e+09

  P35	CO			= C	+ O		1.947981e+09
  R145	H	+ CH		= C	+ H2		1.999230e+07
  R407	O	+ CH		= OH	+ C		3.219604e+02
  R284	N	+ CN		= C	+ N2		4.061095e-08
  R276	N	+ C2		= CN	+ C		9.991297e-27
  R429	O	+ CN		= C	+ NO		3.271037e-33

C				LOSS RXS		INT RX RATE	TL = 1.97e+09

  R6	C	+ O2		= CO	+ O		1.967974e+09
  R8	C	+ SO2		= CO	+ SO		3.757017e+01
  M2	C	+ H2		= CH2			5.015264e+00
  R332	NO	+ C		= CN	+ O		7.414167e-01
  R331	NO	+ C		= CO	+ N		3.959854e-01
  R296	N2O	+ C		= CO	+ N2		7.211357e-03
  R355	NO2	+ C		= CO	+ NO		6.153259e-07
  R7	C	+ OCS		= CO	+ CS		4.325346e-09
  M22	N	+ C		= CN			3.777740e-09
  R4	C	+ H2S		= CH	+ HS		5.073781e-13
  R3	C	+ H2		= CH	+ H		1.059711e-20
  R193	H2	+ C		= CH	+ H		1.059711e-20
  R310	NH2	+ C		= CH	+ NH		9.721480e-37
  R214	H2O	+ C		= CH	+ OH		3.201292e-46
  R5	C	+ N2		= CN	+ N		1.152202e-46
  R2	C	+ CN		= C2	+ N		4.237098e-52
  R1	C	+ CH2		= CH	+ CH		5.740861e-62

************************************************************

SO21				PRODUCTION RXS		INT RX RATE	TP = 1.79e+09

  P47	SO2			= SO21			1.790385e+09

SO21				LOSS RXS		INT RX RATE	TL = 1.79e+09

  T55	SO21			= SO2			1.627715e+09
  T54	SO21			= SO23			1.626694e+08
  R563	SO21	+ SO2		= SO	+ SO3		1.616608e-01
  R562	SO21	+ O2		= O	+ SO3		9.116966e-02

************************************************************

C2H6				PRODUCTION RXS		INT RX RATE	TP = 1.79e+09

  M3	CH3	+ CH3		= C2H6			1.195102e+09
  R618	C2H5	+ C2H5		= C2H6	+ C2H4		3.137569e+08
  R251	HO2	+ C2H5		= C2H6	+ O2		9.922569e+07
  R198	H2	+ C2H5		= C2H6	+ H		7.460659e+07
  R223	H2O2	+ C2H5		= C2H6	+ HO2		6.003342e+07
  M58	H	+ C2H5		= C2H6			4.109685e+07
  R112	CHO	+ C2H5		= C2H6	+ CO		9.117623e+05
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		1.452692e+05
  R53	CH2O	+ C2H5		= C2H6	+ CHO		7.487177e+04
  R94	CH4	+ C2H5		= C2H6	+ CH3		5.269575e+04
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		6.622555e+03
  R60	CH3	+ C2H3O		= C2H6	+ CO		5.449786e+03
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		2.010161e+02
  R217	H2O	+ C2H5		= C2H6	+ OH		2.063715e+00
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		5.543625e-07
  R314	NH2	+ C2H5		= C2H6	+ NH		3.110357e-09
  R15	C2H2	+ C2H5		= C2H6	+ C2H		4.222090e-23

C2H6				LOSS RXS		INT RX RATE	TL = 1.20e+09

  R491	OH	+ C2H6		= C2H5	+ H2O		9.813914e+08
  R406	O	+ C2H6		= C2H5	+ OH		1.990654e+08
  R143	H	+ C2H6		= C2H5	+ H2		6.774159e+06
  R84	CH3O2	+ C2H6		= C2H5	+ CH4O2		5.117686e+06
  P63	C2H6			= C2H4	+ H	+ H	3.684916e+06
  P64	C2H6			= C2H2	+ H2	+ H2	3.209443e+06
  P65	C2H6			= CH4	+ CH21		2.615102e+06
  P62	C2H6			= C2H4	+ H2		1.664155e+06
  P66	C2H6			= CH3	+ CH3		7.132094e+05
  R448	O(1D)	+ C2H6		= C2H5	+ OH		5.665338e+05
  R30	CH	+ C2H6		= C2H4	+ CH3		1.612764e+05
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		7.646089e+03
  R65	CH3	+ C2H6		= CH4	+ C2H5		1.480390e+03
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		5.075499e+00
  R12	C2H	+ C2H6		= C2H2	+ C2H5		3.552693e-02
  R315	NH2	+ C2H6		= C2H5	+ NH3		3.089765e-02
  R29	C2H6	+ CN		= HCN	+ C2H5		1.154641e-02
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		1.914962e-03
  R39	CH2	+ C2H6		= C2H5	+ CH3		1.351093e-03
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		5.164126e-06
  T28	C2H6			= C2H5	+ H		1.868470e-43

************************************************************

C2H5				PRODUCTION RXS		INT RX RATE	TP = 1.58e+09

  R491	OH	+ C2H6		= C2H5	+ H2O		9.813914e+08
  M9	H	+ C2H4		= C2H5			3.919022e+08
  R406	O	+ C2H6		= C2H5	+ OH		1.990654e+08
  R143	H	+ C2H6		= C2H5	+ H2		6.774159e+06
  R84	CH3O2	+ C2H6		= C2H5	+ CH4O2		5.117686e+06
  R448	O(1D)	+ C2H6		= C2H5	+ OH		5.665338e+05
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		7.646089e+03
  R65	CH3	+ C2H6		= CH4	+ C2H5		1.480390e+03
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		5.075499e+00
  R12	C2H	+ C2H6		= C2H2	+ C2H5		3.552693e-02
  R315	NH2	+ C2H6		= C2H5	+ NH3		3.089765e-02
  R29	C2H6	+ CN		= HCN	+ C2H5		1.154641e-02
  R95	CH4	+ CH3		= H2	+ C2H5		7.796322e-03
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		1.914962e-03
  R39	CH2	+ C2H6		= C2H5	+ CH3		1.351093e-03
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		5.164126e-06
  R10	H2	+ C2H4		= C2H5	+ H		1.352173e-34
  T28	C2H6			= C2H5	+ H		1.868470e-43

C2H5				LOSS RXS		INT RX RATE	TL = 1.58e+09

  R618	C2H5	+ C2H5		= C2H6	+ C2H4		3.137569e+08 (x2)
  R402	O	+ C2H5		= C2H5O			2.247528e+08
  R403	O	+ C2H5		= C2H4O	+ H		1.979958e+08
  R250	HO2	+ C2H5		= C2H4	+ H2O2		9.922569e+07
  R251	HO2	+ C2H5		= C2H6	+ O2		9.922569e+07
  R198	H2	+ C2H5		= C2H6	+ H		7.460659e+07
  R469	O3	+ C2H5		= C2H5O	+ O2		6.902671e+07
  R223	H2O2	+ C2H5		= C2H6	+ HO2		6.003342e+07
  M58	H	+ C2H5		= C2H6			4.109685e+07
  R405	O	+ C2H5		= CH2O	+ CH3		3.974803e+07
  R404	O	+ C2H5		= C2H4	+ OH		2.247528e+07
  R140	H	+ C2H5		= CH3	+ CH3		1.667120e+07
  R380	NO3	+ C2H5		= C2H5O	+ NO2		7.939127e+06
  P61	C2H5			= CH3	+ CH21		1.432604e+06
  R64	CH3	+ C2H5		= CH4	+ C2H4		9.210546e+05
  R112	CHO	+ C2H5		= C2H6	+ CO		9.117623e+05
  R141	H	+ C2H5		= C2H4	+ H2		8.335598e+05
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		1.452692e+05
  R490	OH	+ C2H5		= C2H4	+ H2O		1.215351e+05
  R53	CH2O	+ C2H5		= C2H6	+ CHO		7.487177e+04
  R94	CH4	+ C2H5		= C2H6	+ CH3		5.269575e+04
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		1.452692e+04
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		6.622555e+03
  R21	C2H5	+ C2H3		= C2H4	+ C2H4		3.685295e+02
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		2.010161e+02
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		1.816568e+02
  R217	H2O	+ C2H5		= C2H6	+ OH		2.063715e+00
  T27	C2H5			= C2H4	+ H		1.019072e+00
  R38	CH2	+ C2H5		= C2H4	+ CH3		8.928661e-03
  R25	C2H5	+ CNO		= HCNO	+ C2H4		2.624683e-04
  R24	C2H5	+ CNO		= HCN	+ C2H4O		2.075885e-06
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		5.543625e-07
  R314	NH2	+ C2H5		= C2H6	+ NH		3.110357e-09
  R11	C2H	+ C2H5		= C2H4	+ C2H2		8.132574e-10
  R15	C2H2	+ C2H5		= C2H6	+ C2H		4.222090e-23

************************************************************

CHO2				PRODUCTION RXS		INT RX RATE	TP = 8.17e+08

  M39	OH	+ CO		= CHO2			8.155192e+08
  R368	NO2	+ CHO		= NO	+ CHO2		1.123775e+06
  P28	CH2O2			= CHO2	+ H		4.929611e+03
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.159516e+03

CHO2				LOSS RXS		INT RX RATE	TL = 8.17e+08

  R645	O2	+ CHO2		= HO2	+ CO2		8.165856e+08
  R428	O	+ CHO2		= CO2	+ OH		6.319878e+04
  R505	OH	+ CHO2		= CO2	+ H2O		1.688559e+02
  T49	CHO2			= CO2	+ H		1.506739e-06
  T48	CHO2			= CO	+ OH		3.659590e-07

************************************************************

CH				PRODUCTION RXS		INT RX RATE	TP = 7.20e+08

  P34	CH4			= CH	+ H2	+ H	5.894191e+08
  R146	H	+ CH2		= CH	+ H2		1.101037e+08
  R409	O	+ CH2		= CH	+ OH		2.075814e+07
  R389	O	+ C2H		= CO	+ CH		1.607800e+03
  R34	CH2	+ C2H		= C2H2	+ CH		3.782123e-08
  R4	C	+ H2S		= CH	+ HS		5.073781e-13
  R3	C	+ H2		= CH	+ H		1.059711e-20
  R193	H2	+ C		= CH	+ H		1.059711e-20
  R310	NH2	+ C		= CH	+ NH		9.721480e-37
  R214	H2O	+ C		= CH	+ OH		3.201292e-46
  T29	C2HO			= CO	+ CH		4.427138e-47
  R1	C	+ CH2		= CH	+ CH		5.740861e-62 (x2)

CH				LOSS RXS		INT RX RATE	TL = 7.20e+08

  R408	O	+ CH		= CO	+ H		6.797524e+08
  R145	H	+ CH		= C	+ H2		1.999230e+07
  R33	CH	+ CH4		= C2H4	+ H		1.927903e+07
  R218	H2O	+ CH		= CH3O			9.155277e+05
  R30	CH	+ C2H6		= C2H4	+ CH3		1.612764e+05
  R32	CH	+ CH2O		= C2H3O			8.495565e+04
  M5	CO	+ CH		= C2HO			5.664134e+04
  R202	H2	+ CH		= CH2	+ H		3.239037e+04
  M73	CH	+ H2		= CH3			7.428507e+03
  R407	O	+ CH		= OH	+ C		3.219604e+02
  R547	SO2	+ CH		= CHO	+ SO		2.322349e+02
  R340	NO	+ CH		= CO	+ NH		3.560141e+00
  R342	NO	+ CH		= CN	+ OH		1.993679e+00
  R341	NO	+ CH		= O	+ HCN		1.950957e+00
  R339	NO	+ CH		= H	+ CNO		5.696226e-01
  R281	N	+ CH		= CN	+ H		3.311388e-01
  R338	NO	+ CH		= N	+ CHO		1.893995e-01
  R31	CH	+ CH		= C2H2			1.700428e-01 (x2)
  R297	N2O	+ CH		= HCN	+ NO		8.365712e-02
  R327	NH3	+ CH		= HCN	+ H2	+ H	8.583456e-05
  R362	NO2	+ CH		= CHO	+ NO		4.253169e-06
  R474	OCS	+ CH		= CHO	+ CS		1.288866e-08
  R228	H2S	+ CH		= HS	+ CH2		3.800180e-09

************************************************************

CH2				PRODUCTION RXS		INT RX RATE	TP = 7.11e+08

  R596	CH21	+ H2		= CH2	+ H2		4.756532e+08
  R598	CH21	+ CH4		= CH2	+ CH4		2.107280e+08
  R400	O	+ C2H4		= CH2O	+ CH2		2.155589e+07
  R391	O	+ C2H2		= CO	+ CH2		3.199559e+06
  R202	H2	+ CH		= CH2	+ H		3.239037e+04
  R496	OH	+ CH3		= CH2	+ H2O		1.749842e+01
  M2	C	+ H2		= CH2			5.015264e+00
  R477	OH	+ C2H		= CO	+ CH2		1.150193e-04
  R149	H	+ CH3		= CH2	+ H2		7.300891e-08
  R228	H2S	+ CH		= HS	+ CH2		3.800180e-09
  T30	C2H2O			= CO	+ CH2		6.420025e-25

CH2				LOSS RXS		INT RX RATE	TL = 7.11e+08

  R411	O	+ CH2		= CO	+ H	+ H	3.459690e+08
  R412	O	+ CH2		= CO	+ H2		2.104644e+08
  R146	H	+ CH2		= CH	+ H2		1.101037e+08
  R123	CO2	+ CH2		= CH2O	+ CO		2.387295e+07
  R409	O	+ CH2		= CH	+ OH		2.075814e+07
  R35	CH2	+ C2H2O		= C2H4	+ CO		5.789470e+02
  M56	H	+ CH2		= CH3			2.971159e+02
  R492	OH	+ CH2		= CH2O	+ H		4.193671e+00
  R548	SO2	+ CH2		= CH2O	+ SO		8.462954e-01
  R229	H2S	+ CH2		= HS	+ CH3		2.778894e-01
  R363	NO2	+ CH2		= CH2O	+ NO		1.647013e-01
  R44	CH2	+ CH3		= C2H4	+ H		7.671214e-02
  R50	CH2	+ CHO		= CO	+ CH3		4.079522e-02
  R48	CH2	+ CH4		= CH3	+ CH3		1.325874e-02
  R38	CH2	+ C2H5		= C2H4	+ CH3		8.928661e-03
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		5.071870e-03
  R39	CH2	+ C2H6		= C2H5	+ CH3		1.351093e-03
  R45	CH2	+ CH3O		= C2H4	+ OH		2.121915e-04
  R46	CH2	+ CH3O		= CH2O	+ CH3		1.060957e-05
  R34	CH2	+ C2H		= C2H2	+ CH		3.782123e-08
  R36	CH2	+ C2H3		= C2H2	+ CH3		2.885410e-09
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.580279e-10
  R49	CH2	+ CH4O		= CH3	+ CH3O		1.009197e-12
  R1	C	+ CH2		= CH	+ CH		5.740861e-62

************************************************************

C2H4O				PRODUCTION RXS		INT RX RATE	TP = 5.02e+08

  R26	C2H5O	+ O2		= C2H4O	+ HO2		2.070516e+08
  R403	O	+ C2H5		= C2H4O	+ H		1.979958e+08
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		7.523214e+07
  R335	NO	+ C2H5O		= C2H4O	+ HNO		1.736555e+07
  R142	H	+ C2H5O		= C2H4O	+ H2		2.436817e+06
  T38	C2H5O			= C2H4O	+ H		1.841140e+06
  R70	CH3	+ CHO		= C2H4O			3.059825e+02
  R110	CHO	+ C2H3O		= C2H4O	+ CO		9.069817e+01
  R248	HO2	+ C2H4		= C2H4O	+ OH		7.870867e+00
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		1.651757e-01
  R485	OH	+ C2H3		= C2H4O			3.091929e-02
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		3.085756e-05
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		5.164126e-06
  R24	C2H5	+ CNO		= HCN	+ C2H4O		2.075885e-06

C2H4O				LOSS RXS		INT RX RATE	TL = 1.86e+08

  R401	O	+ C2H4O		= C2H3O	+ OH		7.468269e+07
  P22	C2H4O			= CHO	+ CH3		6.135028e+07
  R489	OH	+ C2H4O		= C2H3O	+ H2O		3.931578e+07
  P23	C2H4O			= CO	+ CH4		7.107505e+06
  R138	H	+ C2H4O		= CH4	+ CHO		1.363760e+06
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.233345e+06
  R137	H	+ C2H4O		= C2H3O	+ H2		8.384597e+05
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		2.516994e+04
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		6.622555e+03
  R136	H	+ C2H4O		= C2H5O			2.907487e+03
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		1.019902e+02
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		1.133302e-01
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		9.158484e-02
  T33	C2H4O			= CHO	+ CH3		1.640715e-32
  T34	C2H4O			= C2H2O	+ H2		4.673766e-37
  T35	C2H4O			= CH4	+ CO		1.832143e-37

************************************************************

C2H4				PRODUCTION RXS		INT RX RATE	TP = 4.62e+08

  R618	C2H5	+ C2H5		= C2H6	+ C2H4		3.137569e+08
  R250	HO2	+ C2H5		= C2H4	+ H2O2		9.922569e+07
  R404	O	+ C2H5		= C2H4	+ OH		2.247528e+07
  R33	CH	+ CH4		= C2H4	+ H		1.927903e+07
  P63	C2H6			= C2H4	+ H	+ H	3.684916e+06
  P62	C2H6			= C2H4	+ H2		1.664155e+06
  R64	CH3	+ C2H5		= CH4	+ C2H4		9.210546e+05
  R141	H	+ C2H5		= C2H4	+ H2		8.335598e+05
  R30	CH	+ C2H6		= C2H4	+ CH3		1.612764e+05
  R490	OH	+ C2H5		= C2H4	+ H2O		1.215351e+05
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		1.452692e+04
  R93	CH4	+ C2H3		= C2H4	+ CH3		9.081079e+03
  T37	C2H5O			= C2H4	+ OH		7.704695e+02
  R35	CH2	+ C2H2O		= C2H4	+ CO		5.789470e+02
  R221	H2O2	+ C2H3		= C2H4	+ HO2		4.625863e+02
  R21	C2H5	+ C2H3		= C2H4	+ C2H4		3.685295e+02 (x2)
  R131	H	+ C2H3		= C2H4			8.547972e+01
  R197	H2	+ C2H3		= C2H4	+ H		3.531084e+01
  T27	C2H5			= C2H4	+ H		1.019072e+00
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		1.133302e-01
  R44	CH2	+ CH3		= C2H4	+ H		7.671214e-02
  R109	CHO	+ C2H3		= C2H4	+ CO		4.061905e-02
  R38	CH2	+ C2H5		= C2H4	+ CH3		8.928661e-03
  R51	CH2O	+ C2H3		= C2H4	+ CHO		2.242788e-03
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		2.174003e-03
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		1.914962e-03
  R25	C2H5	+ CNO		= HCNO	+ C2H4		2.624683e-04
  R45	CH2	+ CH3O		= C2H4	+ OH		2.121915e-04
  R617	C2H3	+ C2H3		= C2H4	+ C2H2		2.538049e-05
  R11	C2H	+ C2H5		= C2H4	+ C2H2		8.132574e-10
  R196	H2	+ C2H2		= C2H4			2.227388e-26

C2H4				LOSS RXS		INT RX RATE	TL = 4.62e+08

  M9	H	+ C2H4		= C2H5			3.919022e+08
  R398	O	+ C2H4		= CH3	+ CHO		3.133446e+07
  R400	O	+ C2H4		= CH2O	+ CH2		2.155589e+07
  R396	O	+ C2H4		= C2H3O	+ H		1.315622e+07
  M38	OH	+ C2H4		= C2H5O			2.298272e+06
  R399	O	+ C2H4		= C2H2O	+ H2		1.879459e+06
  R397	O	+ C2H4		= C2H3	+ OH		1.438715e+04
  R468	O3	+ C2H4		= CH2O	+ CH2O2		8.463326e+03
  P59	C2H4			= C2H2	+ H	+ H	2.167975e+02
  P58	C2H4			= C2H2	+ H2		1.734380e+02
  P60	C2H4			= C2H3	+ H		4.335951e+01
  R248	HO2	+ C2H4		= C2H4O	+ OH		7.870867e+00
  R447	O(1D)	+ C2H4		= C2H3	+ OH		1.684427e+00
  R488	OH	+ C2H4		= C2H3	+ H2O		1.567119e+00
  R279	N	+ C2H4		= HCN	+ CH3		8.512297e-02
  R135	H	+ C2H4		= C2H3	+ H2		2.132748e-03
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.983087e-03
  R312	NH2	+ C2H4		= C2H3	+ NH3		5.756252e-04
  R20	C2H4	+ CN		= HCN	+ C2H3		1.365327e-06
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		5.543625e-07
  T26	C2H4			= C2H2	+ H2		1.218032e-30
