  M50	SO2	+ OH		= HSO3			2.479717e+02
  R546	SO2	+ C2H		= CO	+ OCS	+ H	6.965941e+00
  R563	SO21	+ SO2		= SO	+ SO3		9.767793e-03
  R564	SO23	+ SO2		= SO	+ SO3		1.360687e-03
  R549	SO2	+ CN		= CNO	+ SO		2.195335e-04
  R551	SO2	+ HO2		= HSO2	+ O2		4.364099e-07
  R553	SO2	+ O		= SO	+ O2		4.493054e-13
  R552	SO2	+ NO2		= SO3	+ NO		7.448292e-24

************************************************************

SO21				PRODUCTION RXS		INT RX RATE	TP = 7.46e+08

  P47	SO2			= SO21			7.458165e+08

SO21				LOSS RXS		INT RX RATE	TL = 7.46e+08

  T55	SO21			= SO2			6.781021e+08
  T54	SO21			= SO23			6.771445e+07
  R563	SO21	+ SO2		= SO	+ SO3		9.767793e-03
  R562	SO21	+ O2		= O	+ SO3		1.542912e-11

************************************************************

O(1D)				PRODUCTION RXS		INT RX RATE	TP = 7.44e+08

  P37	CO2			= CO	+ O(1D)		7.439095e+08
  P11	N2O			= N2	+ O(1D)		3.289679e+03
  P2	O2			= O	+ O(1D)		5.907250e+02
  P4	O3			= O2	+ O(1D)		6.915217e-01
  P17	HNO3			= HNO2	+ O(1D)		1.432775e-03

O(1D)				LOSS RXS		INT RX RATE	TL = 7.44e+08

  R455	O(1D)	+ H2		= H	+ OH		7.165067e+08
  R458	O(1D)	+ N2		= O	+ N2		2.724878e+07
  R454	O(1D)	+ CO2		= CO2	+ O		8.363882e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		4.551114e+04
  R449	O(1D)	+ CH4		= CH3O	+ H		1.208260e+04
  R448	O(1D)	+ C2H6		= C2H5	+ OH		6.495090e+03
  R456	O(1D)	+ H2O		= OH	+ OH		4.466026e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		3.020651e+03
  R453	O(1D)	+ CH4O		= CH3O	+ OH		1.506399e+03
  R447	O(1D)	+ C2H4		= C2H3	+ OH		8.448037e+02
  R452	O(1D)	+ CH4O		= CH3O2	+ H		3.227997e+02
  R464	O(1D)	+ O2		= O	+ O2		8.566682e-04
  M36	O(1D)	+ N2		= N2O			7.229526e-04
  R462	O(1D)	+ NO		= O2	+ N		4.125848e-05
  R461	O(1D)	+ NH3		= OH	+ NH2		2.749949e-05
  R460	O(1D)	+ N2O		= NO	+ NO		2.194056e-05
  R459	O(1D)	+ N2O		= O2	+ N2		1.401170e-05
  R467	O(1D)	+ OCS		= CO	+ SO		2.343455e-06
  R457	O(1D)	+ HCNO		= CO2	+ NH		1.339876e-08
  R463	O(1D)	+ NO2		= O2	+ NO		1.524122e-12
  R465	O(1D)	+ O3		= O2	+ O2		2.375507e-15
  R466	O(1D)	+ O3		= O2	+ O	+ O	2.375507e-15

************************************************************

C2H4				PRODUCTION RXS		INT RX RATE	TP = 7.28e+08

  R131	H	+ C2H3		= C2H4			4.314002e+08
  R33	CH	+ CH4		= C2H4	+ H		1.040951e+08
  P63	C2H6			= C2H4	+ H	+ H	9.498413e+07
  P62	C2H6			= C2H4	+ H2		4.289606e+07
  R30	CH	+ C2H6		= C2H4	+ CH3		3.931790e+07
  R141	H	+ C2H5		= C2H4	+ H2		1.423550e+07
  R35	CH2	+ C2H2O		= C2H4	+ CO		5.559227e+05
  R44	CH2	+ CH3		= C2H4	+ H		4.959186e+05
  R404	O	+ C2H5		= C2H4	+ OH		1.582189e+05
  R109	CHO	+ C2H3		= C2H4	+ CO		1.387428e+05
  R64	CH3	+ C2H5		= CH4	+ C2H4		8.130460e+03
  R21	C2H5	+ C2H3		= C2H4	+ C2H4		3.481223e+03 (x2)
  R617	C2H3	+ C2H3		= C2H4	+ C2H2		2.111645e+03
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		2.711708e+02
  R490	OH	+ C2H5		= C2H4	+ H2O		1.605318e+02
  R197	H2	+ C2H3		= C2H4	+ H		1.293907e+02
  R93	CH4	+ C2H3		= C2H4	+ CH3		4.625102e+01
  R618	C2H5	+ C2H5		= C2H6	+ C2H4		2.801112e+01
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		1.999255e+01
  R38	CH2	+ C2H5		= C2H4	+ CH3		8.268383e+00
  R45	CH2	+ CH3O		= C2H4	+ OH		1.301135e+00
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		2.333907e-01
  R11	C2H	+ C2H5		= C2H4	+ C2H2		5.343807e-02
  R250	HO2	+ C2H5		= C2H4	+ H2O2		2.845033e-02
  R51	CH2O	+ C2H3		= C2H4	+ CHO		3.829546e-04
  R221	H2O2	+ C2H3		= C2H4	+ HO2		6.307243e-05
  T37	C2H5O			= C2H4	+ OH		1.934209e-05
  T27	C2H5			= C2H4	+ H		5.690262e-06
  R25	C2H5	+ CNO		= HCNO	+ C2H4		1.406564e-06
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		7.828154e-08
  R196	H2	+ C2H2		= C2H4			5.618242e-27

C2H4				LOSS RXS		INT RX RATE	TL = 7.28e+08

  M9	H	+ C2H4		= C2H5			2.962519e+08
  P59	C2H4			= C2H2	+ H	+ H	2.011620e+08
  P58	C2H4			= C2H2	+ H2		1.609296e+08
  P60	C2H4			= C2H3	+ H		4.023241e+07
  R398	O	+ C2H4		= CH3	+ CHO		1.428767e+07
  R400	O	+ C2H4		= CH2O	+ CH2		7.921704e+06
  R396	O	+ C2H4		= C2H3O	+ H		6.304422e+06
  R399	O	+ C2H4		= C2H2O	+ H2		9.006317e+05
  M38	OH	+ C2H4		= C2H5O			3.035547e+05
  R447	O(1D)	+ C2H4		= C2H3	+ OH		8.448037e+02
  R397	O	+ C2H4		= C2H3	+ OH		5.773435e+02
  R20	C2H4	+ CN		= HCN	+ C2H3		1.379495e+02
  R279	N	+ C2H4		= HCN	+ CH3		6.992821e+01
  R488	OH	+ C2H4		= C2H3	+ H2O		9.669838e-01
  R312	NH2	+ C2H4		= C2H3	+ NH3		1.388803e-01
  R135	H	+ C2H4		= C2H3	+ H2		3.368332e-04
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.598760e-06
  R248	HO2	+ C2H4		= C2H4O	+ OH		8.986947e-11
  R468	O3	+ C2H4		= CH2O	+ CH2O2		4.631470e-11
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		2.394485e-19
  T26	C2H4			= C2H2	+ H2		1.630043e-33
  R10	H2	+ C2H4		= C2H5	+ H		1.271873e-34
  R121	CO	+ C2H4		= C2H3	+ CHO		2.682787e-53

************************************************************

SO				PRODUCTION RXS		INT RX RATE	TP = 6.07e+08

  R578	HSO	+ O		= OH	+ SO		2.395565e+08
  R266	HS	+ O		= H	+ SO		1.626799e+08
  R577	HSO	+ HS		= H2S	+ SO		6.568174e+07
  R579	HSO	+ S		= HS	+ SO		5.538856e+07
  R573	HSO	+ NO		= HNO	+ SO		5.295891e+07
  P46	SO2			= SO	+ O		1.186335e+07
  R576	HSO	+ H		= H2	+ SO		1.029515e+07
  R572	S	+ CO2		= SO	+ CO		6.172577e+06
  R446	O	+ S2		= S	+ SO		9.386541e+05
  R8	C	+ SO2		= CO	+ SO		8.707519e+05
  R527	OH	+ S		= H	+ SO		4.225684e+05
  R536	S	+ O2		= SO	+ O		7.368928e+04
  R574	HSO	+ OH		= H2O	+ SO		9.973867e+03
  R535	S	+ NO2		= NO	+ SO		3.505013e+03
  R571	S	+ HO2		= SO	+ OH		2.365223e+03
  R547	SO2	+ CH		= CHO	+ SO		1.443397e+03
  R548	SO2	+ CH2		= CH2O	+ SO		7.299936e+02
  R537	S	+ O3		= O2	+ SO		2.863223e-01
  R563	SO21	+ SO2		= SO	+ SO3		9.767793e-03
  R268	HS	+ O2		= SO	+ OH		1.453571e-03
  R564	SO23	+ SO2		= SO	+ SO3		1.360687e-03
  R475	OCS	+ O		= CO	+ SO		3.261905e-04
  R549	SO2	+ CN		= CNO	+ SO		2.195335e-04
  R467	O(1D)	+ OCS		= CO	+ SO		2.343455e-06
  R553	SO2	+ O		= SO	+ O2		4.493054e-13
  T42	HSO			= SO	+ H		3.750120e-19
  R534	S	+ NO		= SO	+ N		4.772415e-27

SO				LOSS RXS		INT RX RATE	TL = 6.07e+08

  R543	SO	+ CHO		= HSO	+ CO		5.487404e+08
  P51	SO			= S	+ O		4.399500e+07
  M46	SO	+ O		= SO2			6.459307e+06
  R559	SO	+ SO		= SO2	+ S		2.813086e+06 (x2)
  R528	OH	+ SO		= SO2	+ H		1.146739e+06
  M51	H	+ SO		= HSO			9.383229e+05
  R541	SO	+ NO2		= SO2	+ NO		1.222433e+04
  M47	SO	+ OH		= HSO2			2.165645e+03
  R557	SO3	+ SO		= SO2	+ SO2		4.302650e+00
  R544	SO	+ O2		= SO2	+ O		3.703116e-02
  R545	SO	+ O3		= SO2	+ O2		1.839951e-03

************************************************************

S				PRODUCTION RXS		INT RX RATE	TP = 6.02e+08

  P52	S2			= S	+ S		2.211818e+08 (x2)
  R264	HS	+ HS		= S	+ H2S		6.481111e+07
  R560	HS	+ H		= H2	+ S		4.654174e+07
  P51	SO			= S	+ O		4.399500e+07
  R559	SO	+ SO		= SO2	+ S		2.813086e+06
  R446	O	+ S2		= S	+ SO		9.386541e+05
  P53	S3			= S2	+ S		8.473901e+04
  R125	CS	+ O		= CO	+ S		6.280810e+00
  P31	OCS			= CO	+ S		6.233907e-01
  T58	H2S			= H2	+ S		6.533519e-23
  T60	OCS			= CO	+ S		4.501196e-33

S				LOSS RXS		INT RX RATE	TL = 6.02e+08

  R569	S	+ CHO		= HS	+ CO		2.417332e+08
  R533	S	+ HS		= H	+ S2		1.465765e+08
  M45	S	+ S		= S2			7.554397e+07 (x2)
  R579	HSO	+ S		= HS	+ SO		5.538856e+07
  R572	S	+ CO2		= SO	+ CO		6.172577e+06
  R527	OH	+ S		= H	+ SO		4.225684e+05
  M52	S	+ S2		= S3			8.475316e+04
  R536	S	+ O2		= SO	+ O		7.368928e+04
  R535	S	+ NO2		= NO	+ SO		3.505013e+03
  R570	S	+ HO2		= HS	+ O2		2.365223e+03
  R571	S	+ HO2		= SO	+ OH		2.365223e+03
  M53	S	+ S3		= S4			1.413103e+01
  R537	S	+ O3		= O2	+ SO		2.863223e-01
  R538	S	+ OCS		= CO	+ S2		6.140055e-02
  R534	S	+ NO		= SO	+ N		4.772415e-27

************************************************************

HSO				PRODUCTION RXS		INT RX RATE	TP = 5.50e+08

  R543	SO	+ CHO		= HSO	+ CO		5.487404e+08
  M51	H	+ SO		= HSO			9.383229e+05
  R265	HS	+ NO2		= NO	+ HSO		6.818191e+03
  R263	HS	+ HO2		= OH	+ HSO		2.906933e+03
  R269	HS	+ O3		= O2	+ HSO		3.117366e-02
  T44	HSO2			= O	+ HSO		2.085199e-02
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

HSO				LOSS RXS		INT RX RATE	TL = 5.50e+08

  R578	HSO	+ O		= OH	+ SO		2.395565e+08
  R575	HSO	+ H		= HS	+ OH		1.158204e+08
  R577	HSO	+ HS		= H2S	+ SO		6.568174e+07
  R579	HSO	+ S		= HS	+ SO		5.538856e+07
  R573	HSO	+ NO		= HNO	+ SO		5.295891e+07
  R576	HSO	+ H		= H2	+ SO		1.029515e+07
  P49	HSO			= HS	+ O		9.974392e+06
  R574	HSO	+ OH		= H2O	+ SO		9.973867e+03
  R270	HSO	+ NO2		= HSO2	+ NO		2.758462e+03
  R558	HSO	+ O2		= OH	+ SO2		1.018064e+01
  R271	HSO	+ O3		= HS	+ O2	+ O2	4.148103e-03
  R216	HSO	+ O3		= HSO2	+ O2		1.777759e-03
  T42	HSO			= SO	+ H		3.750120e-19

************************************************************

C2H3				PRODUCTION RXS		INT RX RATE	TP = 4.87e+08

  M7	H	+ C2H2		= C2H3			3.217152e+08
  R92	CH4	+ C2H2		= C2H3	+ CH3		1.205072e+08
  P60	C2H4			= C2H3	+ H		4.023241e+07
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		4.976284e+06
  R447	O(1D)	+ C2H4		= C2H3	+ OH		8.448037e+02
  R397	O	+ C2H4		= C2H3	+ OH		5.773435e+02
  R20	C2H4	+ CN		= HCN	+ C2H3		1.379495e+02
  R488	OH	+ C2H4		= C2H3	+ H2O		9.669838e-01
  R312	NH2	+ C2H4		= C2H3	+ NH3		1.388803e-01
  R135	H	+ C2H4		= C2H3	+ H2		3.368332e-04
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.598760e-06
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		2.566017e-07
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		2.394485e-19
  R244	HO2	+ C2H2		= C2H3	+ O2		1.379565e-19
  R41	H2	+ C2H2		= C2H3	+ H		2.389411e-45
  R121	CO	+ C2H4		= C2H3	+ CHO		2.682787e-53

C2H3				LOSS RXS		INT RX RATE	TL = 4.87e+08

  R131	H	+ C2H3		= C2H4			4.314002e+08
  R132	H	+ C2H3		= C2H2	+ H2		4.778729e+07
  P57	C2H3			= C2H2	+ H		2.194520e+06
  R393	O	+ C2H3		= C2H3O			1.845098e+06
  R394	O	+ C2H3		= C2H2	+ OH		1.845098e+06
  R395	O	+ C2H3		= C2H2O	+ H		1.695412e+06
  R59	CH3	+ C2H3		= CH4	+ C2H2		4.995419e+05
  R109	CHO	+ C2H3		= C2H4	+ CO		1.387428e+05
  R334	NO	+ C2H3		= CH2O	+ HCN		1.548586e+04
  R21	C2H5	+ C2H3		= C2H4	+ C2H4		3.481223e+03
  R617	C2H3	+ C2H3		= C2H4	+ C2H2		2.111645e+03 (x2)
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		1.898849e+03
  M40	NH2	+ C2H3		= C2H5N			7.009808e+02
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		2.711708e+02
  R485	OH	+ C2H3		= C2H4O			2.247792e+02
  R486	OH	+ C2H3		= C2H2	+ H2O		2.247792e+02
  R197	H2	+ C2H3		= C2H4	+ H		1.293907e+02
  R93	CH4	+ C2H3		= C2H4	+ CH3		4.625102e+01
  R36	CH2	+ C2H3		= C2H2	+ CH3		1.199625e+01
  R277	N	+ C2H3		= C2H2N	+ H		9.965101e+00
  R278	N	+ C2H3		= C2H2	+ NH		1.928729e+00
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	6.705296e-01
  R357	NO2	+ C2H3		= C2H3O	+ NO		2.798394e-01
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		2.333907e-01
  R9	C2H	+ C2H3		= C2H2	+ C2H2		4.897673e-02
  R51	CH2O	+ C2H3		= C2H4	+ CHO		3.829546e-04
  R221	H2O2	+ C2H3		= C2H4	+ HO2		6.307243e-05
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		7.828154e-08
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		1.191114e-11
  T25	C2H3			= C2H2	+ H		8.569807e-21

************************************************************

C2H6				PRODUCTION RXS		INT RX RATE	TP = 4.03e+08

  M3	CH3	+ CH3		= C2H6			4.027289e+08
  R112	CHO	+ C2H5		= C2H6	+ CO		3.048147e+05
  R60	CH3	+ C2H3O		= C2H6	+ CO		2.841727e+05
  R198	H2	+ C2H5		= C2H6	+ H		6.024075e+04
  M58	H	+ C2H5		= C2H6			1.957942e+04
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		1.898849e+03
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		1.999255e+02
  R618	C2H5	+ C2H5		= C2H6	+ C2H4		2.801112e+01
  R251	HO2	+ C2H5		= C2H6	+ O2		2.845033e-02
  R94	CH4	+ C2H5		= C2H6	+ CH3		3.750875e-03
  R53	CH2O	+ C2H5		= C2H6	+ CHO		2.230431e-03
  R217	H2O	+ C2H5		= C2H6	+ OH		6.521732e-06
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		1.570954e-06
  R223	H2O2	+ C2H5		= C2H6	+ HO2		7.473007e-07
  R314	NH2	+ C2H5		= C2H6	+ NH		2.078889e-10
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		2.394485e-19
  R15	C2H2	+ C2H5		= C2H6	+ C2H		4.312001e-25

C2H6				LOSS RXS		INT RX RATE	TL = 3.52e+08

  P63	C2H6			= C2H4	+ H	+ H	9.498413e+07
  P64	C2H6			= C2H2	+ H2	+ H2	8.272812e+07
  P65	C2H6			= CH4	+ CH21		6.740810e+07
  P62	C2H6			= C2H4	+ H2		4.289606e+07
  R30	CH	+ C2H6		= C2H4	+ CH3		3.931790e+07
  P66	C2H6			= CH3	+ CH3		1.838403e+07
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		4.976284e+06
  R12	C2H	+ C2H6		= C2H2	+ C2H5		5.873624e+05
  R491	OH	+ C2H6		= C2H5	+ H2O		4.113443e+05
  R143	H	+ C2H6		= C2H5	+ H2		8.097078e+04
  R406	O	+ C2H6		= C2H5	+ OH		5.681169e+04
  R448	O(1D)	+ C2H6		= C2H5	+ OH		6.495090e+03
  R315	NH2	+ C2H6		= C2H5	+ NH3		4.600630e+02
  R29	C2H6	+ CN		= HCN	+ C2H5		4.836118e+01
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		2.020487e+00
  R65	CH3	+ C2H6		= CH4	+ C2H5		1.668273e-01
  R39	CH2	+ C2H6		= C2H5	+ CH3		2.692695e-04
  R84	CH3O2	+ C2H6		= C2H5	+ CH4O2		8.110569e-07
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		7.828154e-08
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		2.121214e-08
  T28	C2H6			= C2H5	+ H		1.837480e-39

************************************************************

C2H5				PRODUCTION RXS		INT RX RATE	TP = 3.02e+08

  M9	H	+ C2H4		= C2H5			2.962519e+08
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		4.976284e+06
  R12	C2H	+ C2H6		= C2H2	+ C2H5		5.873624e+05
  R491	OH	+ C2H6		= C2H5	+ H2O		4.113443e+05
  R143	H	+ C2H6		= C2H5	+ H2		8.097078e+04
  R406	O	+ C2H6		= C2H5	+ OH		5.681169e+04
  R448	O(1D)	+ C2H6		= C2H5	+ OH		6.495090e+03
  R315	NH2	+ C2H6		= C2H5	+ NH3		4.600630e+02
  R29	C2H6	+ CN		= HCN	+ C2H5		4.836118e+01
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		2.020487e+00
  R65	CH3	+ C2H6		= CH4	+ C2H5		1.668273e-01
  R39	CH2	+ C2H6		= C2H5	+ CH3		2.692695e-04
  R95	CH4	+ CH3		= H2	+ C2H5		1.047969e-06
  R84	CH3O2	+ C2H6		= C2H5	+ CH4O2		8.110569e-07
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		7.828154e-08
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		2.121214e-08
  R10	H2	+ C2H4		= C2H5	+ H		1.271873e-34
  T28	C2H6			= C2H5	+ H		1.837480e-39

C2H5				LOSS RXS		INT RX RATE	TL = 3.02e+08

  R140	H	+ C2H5		= CH3	+ CH3		2.847099e+08
  R141	H	+ C2H5		= C2H4	+ H2		1.423550e+07
  R402	O	+ C2H5		= C2H5O			1.582189e+06
  R403	O	+ C2H5		= C2H4O	+ H		1.057080e+06
  R112	CHO	+ C2H5		= C2H6	+ CO		3.048147e+05
  R405	O	+ C2H5		= CH2O	+ CH3		2.122108e+05
  R404	O	+ C2H5		= C2H4	+ OH		1.582189e+05
  R198	H2	+ C2H5		= C2H6	+ H		6.024075e+04
  M58	H	+ C2H5		= C2H6			1.957942e+04
  P61	C2H5			= CH3	+ CH21		1.795355e+04
  R64	CH3	+ C2H5		= CH4	+ C2H4		8.130460e+03
  R21	C2H5	+ C2H3		= C2H4	+ C2H4		3.481223e+03
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		1.898849e+03
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		1.999255e+02
  R490	OH	+ C2H5		= C2H4	+ H2O		1.605318e+02
  R618	C2H5	+ C2H5		= C2H6	+ C2H4		2.801112e+01 (x2)
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		1.999255e+01
  R38	CH2	+ C2H5		= C2H4	+ CH3		8.268383e+00
  R11	C2H	+ C2H5		= C2H4	+ C2H2		5.343807e-02
  R250	HO2	+ C2H5		= C2H4	+ H2O2		2.845033e-02
  R251	HO2	+ C2H5		= C2H6	+ O2		2.845033e-02
  R94	CH4	+ C2H5		= C2H6	+ CH3		3.750875e-03
  R53	CH2O	+ C2H5		= C2H6	+ CHO		2.230431e-03
  R380	NO3	+ C2H5		= C2H5O	+ NO2		6.532901e-06
  R217	H2O	+ C2H5		= C2H6	+ OH		6.521732e-06
  T27	C2H5			= C2H4	+ H		5.690262e-06
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		1.570954e-06
  R25	C2H5	+ CNO		= HCNO	+ C2H4		1.406564e-06
  R223	H2O2	+ C2H5		= C2H6	+ HO2		7.473007e-07
  R469	O3	+ C2H5		= C2H5O	+ O2		1.695065e-07
  R24	C2H5	+ CNO		= HCN	+ C2H4O		1.112464e-08
  R314	NH2	+ C2H5		= C2H6	+ NH		2.078889e-10
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		9.894230e-12
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		2.394485e-19
  R15	C2H2	+ C2H5		= C2H6	+ C2H		4.312001e-25

************************************************************

N2H4				PRODUCTION RXS		INT RX RATE	TP = 2.54e+08

  M85	NH2	+ NH2		= N2H4			1.538394e+08
  R642	N2H3	+ N2H3		= N2H4	+ N2H2		1.004544e+08

N2H4				LOSS RXS		INT RX RATE	TL = 2.54e+08

  P68	N2H4			= N2H3	+ H		2.539622e+08
  R639	N2H4	+ H		= N2H3	+ H2		3.315135e+05
  T91	N2H4			= NH2	+ NH2		4.485309e-06

************************************************************

N2H3				PRODUCTION RXS		INT RX RATE	TP = 2.54e+08

  P68	N2H4			= N2H3	+ H		2.539622e+08
  R639	N2H4	+ H		= N2H3	+ H2		3.315135e+05
  R330	NH3	+ CNO		= CO	+ N2H3		7.473455e-06

N2H3				LOSS RXS		INT RX RATE	TL = 2.54e+08

  R642	N2H3	+ N2H3		= N2H4	+ N2H2		1.004544e+08 (x2)
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	2.643536e+07 (x2)
  R641	N2H3	+ H		= NH2	+ NH2		5.142889e+05

************************************************************

NO				PRODUCTION RXS		INT RX RATE	TP = 2.33e+08

  R439	O	+ HNO		= OH	+ NO		1.568867e+08
  P71	HNO			= NO	+ H		7.111613e+07
  R324	NH2	+ O		= H2	+ NO		2.193706e+06
  R172	H	+ HNO		= H2	+ NO		2.014807e+06
  R236	HNO	+ CH3O		= CH4O	+ NO		1.359897e+05
  R237	HNO	+ CHO		= CH2O	+ NO		1.200481e+05
  R369	NO2	+ CHO		= NO	+ CO	+ OH	4.680427e+04
  R368	NO2	+ CHO		= NO	+ CHO2		3.170989e+04
  P25	CH3NO2			= CH3O	+ NO		2.709769e+04
  P8	NO2			= NO	+ O		1.720405e+04
  R541	SO	+ NO2		= SO2	+ NO		1.222433e+04
  R265	HS	+ NO2		= NO	+ HSO		6.818191e+03
  R235	HNO	+ CH3		= CH4	+ NO		5.721225e+03
  R189	H	+ NO2		= OH	+ NO		4.998979e+03
  R535	S	+ NO2		= NO	+ SO		3.505013e+03
  R270	HSO	+ NO2		= HSO2	+ NO		2.758462e+03
  R442	O	+ NO2		= NO	+ O2		2.350102e+03
  R370	NO2	+ CHO		= NO	+ CO2	+ H	1.150783e+03
  R519	OH	+ HNO		= H2O	+ NO		2.120914e+02
  P14	HNO2			= NO	+ OH		3.101405e+01
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	5.013978e+00
  P9	NO3			= NO	+ O2		3.897094e+00
  R364	NO2	+ CH3		= CH3O	+ NO		2.430720e+00
  R150	H	+ CH3NO2	= CH4O	+ NO		9.729818e-01
  R295	N	+ OH		= NO	+ H		3.789760e-01
  R357	NO2	+ C2H3		= C2H3O	+ NO		2.798394e-01
  R297	N2O	+ CH		= HCN	+ NO		9.506002e-02
  R304	NH	+ O		= NO	+ H		1.403310e-02
  M26	N	+ O		= NO			1.072201e-02
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	5.746577e-03
  R431	O	+ CNO		= CO	+ NO		8.470244e-04
  R363	NO2	+ CH2		= CH2O	+ NO		7.937374e-04
  R239	HNO	+ CNO		= HCNO	+ NO		1.238421e-04
  R460	O(1D)	+ N2O		= NO	+ NO		2.194056e-05 (x2)
  R177	H	+ HNO2		= H2O	+ NO		4.891055e-06
  T6	NO3			= NO	+ O2		4.608032e-06
  R302	NH	+ NO2		= NO	+ HNO		2.745588e-06
  P13	N2O5			= NO3	+ NO	+ O	2.848816e-07
  R238	HNO	+ CN		= HCN	+ NO		4.349012e-08
  R356	NO2	+ C2H		= C2HO	+ NO		5.262035e-09
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	1.060575e-09
  R362	NO2	+ CH		= CHO	+ NO		5.658213e-10
  R293	N	+ O2		= NO	+ O		5.499403e-10
  R375	NO2	+ CNO		= CO	+ NO	+ NO	3.133130e-10 (x2)
  R355	NO2	+ C		= CO	+ NO		2.526027e-10
  R306	NH	+ O2		= OH	+ NO		1.363651e-10
  T50	CH3NO2			= CH3O	+ NO		4.893393e-11
  R371	NO2	+ CN		= NO	+ CNO		2.528522e-11
  R294	N	+ O3		= NO	+ O2		1.622831e-11
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	8.070928e-12
  R463	O(1D)	+ NO2		= O2	+ NO		1.524122e-12
  R542	CS	+ NO2		= OCS	+ NO		1.282138e-14
  T8	HNO			= H	+ NO		9.130653e-15
  R183	H	+ N2O		= NO	+ NH		2.652186e-19
  T9	HNO2			= OH	+ NO		8.217903e-23
  R552	SO2	+ NO2		= SO3	+ NO		7.448292e-24
  T11	HNO3			= HO2	+ NO		1.913123e-24
  R429	O	+ CN		= C	+ NO		8.602805e-38
  T5	NO2			= NO	+ O		1.038935e-41

NO				LOSS RXS		INT RX RATE	TL = 2.33e+08

  R348	NO	+ CHO		= CO	+ HNO		1.575288e+08
  R573	HSO	+ NO		= HNO	+ SO		5.295891e+07
  R320	NH2	+ NO		= H2O	+ N2		2.176707e+07
  P44	NO			= N	+ O		1.499106e+05
  M32	O	+ NO		= NO2			1.200952e+05
  M27	NO	+ CH3O		= CH3NO2			2.709349e+04
  R335	NO	+ C2H5O		= C2H4O	+ HNO		2.103871e+04
  R346	NO	+ CH3O		= CH2O	+ HNO		1.758951e+04
  R334	NO	+ C2H3		= CH2O	+ HCN		1.548586e+04
  R259	HO2	+ NO		= OH	+ NO2		1.293600e+04
  M15	H	+ NO		= HNO			1.074255e+04
  R291	N	+ NO		= O	+ N2		2.468716e+02
  M42	OH	+ NO		= HNO2			2.969098e+01
  R332	NO	+ C		= CN	+ O		4.982944e+00
  R331	NO	+ C		= CO	+ N		2.638312e+00
  R353	NO	+ NO3		= NO2	+ NO2		1.268931e-01
  R336	NO	+ C2HO		= CO	+ HCNO		7.760568e-02
  R340	NO	+ CH		= CO	+ NH		6.829815e-02
  R342	NO	+ CH		= CN	+ OH		3.824697e-02
  R341	NO	+ CH		= O	+ HCN		3.742739e-02
  R337	NO	+ C2HO		= HCN	+ CO2		2.508814e-02
  R339	NO	+ CH		= H	+ CNO		1.092770e-02
  R333	NO	+ C2H		= HCN	+ CO		1.066584e-02
  R338	NO	+ CH		= N	+ CHO		3.633462e-03
  R301	NH	+ NO		= N2O	+ H		3.142469e-03
  R201	NH	+ NO		= OH	+ N2		9.696899e-04
  R351	NO	+ CNO		= CO2	+ N2		8.442703e-05
