  R177	H	+ HNO2		= H2O	+ NO		3.344086e+01
  R293	N	+ O2		= NO	+ O		1.600525e+00
  R297	N2O	+ CH		= HCN	+ NO		3.012758e-01
  T6	NO3			= NO	+ O2		1.795920e-01
  R357	NO2	+ C2H3		= C2H3O	+ NO		7.221325e-02
  T50	CH3NO2			= CH3O	+ NO		5.714156e-02
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	4.034805e-02
  R460	O(1D)	+ N2O		= NO	+ NO		1.620981e-02 (x2)
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	1.037952e-02
  R363	NO2	+ CH2		= CH2O	+ NO		6.315057e-03
  R294	N	+ O3		= NO	+ O2		1.430917e-03
  R304	NH	+ O		= NO	+ H		2.257886e-04
  R463	O(1D)	+ NO2		= O2	+ NO		2.074515e-04
  R362	NO2	+ CH		= CHO	+ NO		1.461657e-04
  R355	NO2	+ C		= CO	+ NO		5.568739e-05
  R239	HNO	+ CNO		= HCNO	+ NO		1.857622e-05
  R375	NO2	+ CNO		= CO	+ NO	+ NO	2.170174e-06 (x2)
  R356	NO2	+ C2H		= C2HO	+ NO		9.664685e-08
  R238	HNO	+ CN		= HCN	+ NO		2.167013e-08
  R306	NH	+ O2		= OH	+ NO		1.729427e-08
  R371	NO2	+ CN		= NO	+ CNO		3.578217e-10
  R302	NH	+ NO2		= NO	+ HNO		2.327281e-10
  T8	HNO			= H	+ NO		4.356195e-13
  T9	HNO2			= OH	+ NO		1.592352e-13
  T11	HNO3			= HO2	+ NO		3.403407e-14
  R552	SO2	+ NO2		= SO3	+ NO		4.297027e-15
  R542	CS	+ NO2		= OCS	+ NO		8.644989e-18
  R183	H	+ N2O		= NO	+ NH		4.074326e-21
  R429	O	+ CN		= C	+ NO		1.304671e-30
  T5	NO2			= NO	+ O		3.871797e-35

NO				LOSS RXS		INT RX RATE	TL = 9.73e+09

  M32	O	+ NO		= NO2			3.515033e+09
  M15	H	+ NO		= HNO			2.643970e+09
  R259	HO2	+ NO		= OH	+ NO2		1.406692e+09
  R348	NO	+ CHO		= CO	+ HNO		1.040737e+09
  M27	NO	+ CH3O		= CH3NO2			9.174815e+08
  R346	NO	+ CH3O		= CH2O	+ HNO		9.595932e+07
  R573	HSO	+ NO		= HNO	+ SO		7.327470e+07
  R353	NO	+ NO3		= NO2	+ NO2		2.015593e+07
  M42	OH	+ NO		= HNO2			9.427654e+06
  R335	NO	+ C2H5O		= C2H4O	+ HNO		5.025960e+06
  R354	NO	+ O3		= NO2	+ O2		1.146374e+06
  P44	NO			= N	+ O		6.380803e+05
  R291	N	+ NO		= O	+ N2		6.136571e+05
  R336	NO	+ C2HO		= CO	+ HCNO		1.999507e+05
  R337	NO	+ C2HO		= HCN	+ CO2		6.459409e+04
  R340	NO	+ CH		= CO	+ NH		2.071381e+03
  R342	NO	+ CH		= CN	+ OH		1.159973e+03
  R341	NO	+ CH		= O	+ HCN		1.135117e+03
  R320	NH2	+ NO		= H2O	+ N2		8.682160e+02
  R347	NO	+ CH3O2		= CH3O	+ NO2		4.457036e+02
  R339	NO	+ CH		= H	+ CNO		3.314209e+02
  R332	NO	+ C		= CN	+ O		2.565909e+02
  R331	NO	+ C		= CO	+ N		1.370434e+02
  R338	NO	+ CH		= N	+ CHO		1.101975e+02
  R462	O(1D)	+ NO		= O2	+ N		5.739063e+01
  R334	NO	+ C2H3		= CH2O	+ HCN		1.808839e+01
  R333	NO	+ C2H		= HCN	+ CO		1.921704e-01
  R351	NO	+ CNO		= CO2	+ N2		1.625277e-02
  R350	NO	+ CNO		= CO	+ N2O		1.453851e-02
  R352	NO	+ CNO		= CO	+ N2	+ O	8.610344e-03
  R301	NH	+ NO		= N2O	+ H		2.908542e-05
  R201	NH	+ NO		= OH	+ N2		5.761738e-06
  R534	S	+ NO		= SO	+ N		1.840588e-22
  R188	H	+ NO		= OH	+ N		7.332994e-29
  R187	H	+ NO		= NH	+ O		1.890279e-44
  R611	NO	+ CN		= CNO	+ N		7.285107e-46

************************************************************

C				PRODUCTION RXS		INT RX RATE	TP = 9.28e+09

  R145	H	+ CH		= C	+ H2		6.868313e+09
  P35	CO			= C	+ O		2.415564e+09
  R407	O	+ CH		= OH	+ C		2.472777e+03
  R284	N	+ CN		= C	+ N2		1.254372e-03
  R276	N	+ C2		= CN	+ C		1.705476e-25
  R429	O	+ CN		= C	+ NO		1.304671e-30

C				LOSS RXS		INT RX RATE	TL = 9.28e+09

  R6	C	+ O2		= CO	+ O		9.283879e+09
  R8	C	+ SO2		= CO	+ SO		4.320907e+02
  M2	C	+ H2		= CH2			3.959223e+02
  R332	NO	+ C		= CN	+ O		2.565909e+02
  R331	NO	+ C		= CO	+ N		1.370434e+02
  R296	N2O	+ C		= CO	+ N2		8.438571e-03
  R7	C	+ OCS		= CO	+ CS		1.483241e-03
  R355	NO2	+ C		= CO	+ NO		5.568739e-05
  R4	C	+ H2S		= CH	+ HS		7.159496e-07
  M22	N	+ C		= CN			3.152630e-07
  R3	C	+ H2		= CH	+ H		7.075750e-19
  R193	H2	+ C		= CH	+ H		7.075750e-19
  R310	NH2	+ C		= CH	+ NH		1.001881e-28
  R214	H2O	+ C		= CH	+ OH		1.981159e-43
  R5	C	+ N2		= CN	+ N		9.395363e-46
  R2	C	+ CN		= C2	+ N		9.442076e-48
  R1	C	+ CH2		= CH	+ CH		2.895447e-59

************************************************************

H2O				PRODUCTION RXS		INT RX RATE	TP = 8.90e+09

  R493	OH	+ CH2O		= CHO	+ H2O		2.555637e+09
  R501	OH	+ CH4		= CH3	+ H2O		2.402053e+09
  R502	OH	+ CH4O		= CH3O	+ H2O		1.996582e+09
  R181	H	+ HO2		= O	+ H2O		1.751224e+09
  R512	OH	+ H2		= H2O	+ H		1.321664e+08
  R491	OH	+ C2H6		= C2H5	+ H2O		3.718495e+07
  M18	H	+ OH		= H2O			1.506271e+07
  R489	OH	+ C2H4O		= C2H3O	+ H2O		3.788670e+06
  R522	OH	+ HO2		= H2O	+ O2		3.468751e+06
  R504	OH	+ CHO		= CO	+ H2O		6.913398e+05
  R526	OH	+ OH		= H2O	+ O		6.850328e+05
  R496	OH	+ CH3		= CH2	+ H2O		1.725997e+05
  R167	H	+ H2O2		= OH	+ H2O		3.115447e+04
  R232	H2S	+ OH		= H2O	+ HS		2.615009e+04
  R519	OH	+ HNO		= H2O	+ NO		1.458221e+04
  R487	OH	+ C2H3O		= C2H2O	+ H2O		1.337297e+04
  R499	OH	+ CH3O		= CH2O	+ H2O		8.708773e+03
  R505	OH	+ CHO2		= CO2	+ H2O		5.453383e+03
  R513	OH	+ H2O2		= H2O	+ HO2		4.257426e+03
  R490	OH	+ C2H5		= C2H4	+ H2O		3.219000e+03
  P50	H2SO4			= SO3	+ H2O		2.264917e+03
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.751931e+03
  R520	OH	+ HNO2		= H2O	+ NO2		9.251901e+02
  R320	NH2	+ NO		= H2O	+ N2		8.682160e+02
  M41	OH	+ HNO3		= H2O	+ NO3		3.493456e+02
  R503	OH	+ CH4O2		= CH3O2	+ H2O		7.224565e+01
  R486	OH	+ C2H3		= C2H2	+ H2O		6.071782e+01
  R177	H	+ HNO2		= H2O	+ NO		3.344086e+01
  R160	H	+ CH4O2		= CH3O	+ H2O		1.643093e+01
  R523	OH	+ NH3		= H2O	+ NH2		1.513628e+01
  R488	OH	+ C2H4		= C2H3	+ H2O		1.494351e+01
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	1.335232e+01
  R574	HSO	+ OH		= H2O	+ SO		4.039106e+00
  R326	NH2	+ OH		= H2O	+ NH		2.352470e+00
  R566	HSO3	+ OH		= H2O	+ SO3		7.742516e-01
  R321	NH2	+ NO2		= H2O	+ N2O		6.561933e-01
  R517	OH	+ HCNO		= CNO	+ H2O		5.748404e-01
  P29	CH2O2			= H2O	+ CO		1.309493e-01
  R494	OH	+ CH2O2		= CHO2	+ H2O		9.367659e-02
  R178	H	+ HNO3		= H2O	+ NO2		8.303304e-05
  R325	NH2	+ O3		= H2O	+ NO2		3.555984e-05
  R516	OH	+ HCN		= CN	+ H2O		4.122314e-06
  R480	OH	+ C2H2		= C2H	+ H2O		2.307389e-10
  R309	NH	+ OH		= H2O	+ N		7.526728e-11
  T24	CH4O2			= CH2O	+ H2O		1.231906e-13
  T16	CH2O2			= CO	+ H2O		5.343586e-15
  T22	CH4O			= CH21	+ H2O		2.464138e-41
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

H2O				LOSS RXS		INT RX RATE	TL = 3.08e+09

  P6	H2O			= H	+ OH		2.493850e+09
  R218	H2O	+ CH		= CH3O			4.912159e+08
  R456	O(1D)	+ H2O		= OH	+ OH		9.707377e+07
  R565	SO3	+ H2O		= H2SO4			4.620034e+05
  R215	H2O	+ C2H		= C2H2	+ OH		3.429345e+00
  R166	H	+ H2O		= H2	+ OH		2.808846e-01
  R217	H2O	+ C2H5		= C2H6	+ OH		3.993813e-03
  R319	NH2	+ H2O		= OH	+ NH3		5.299165e-04
  R220	H2O	+ CNO		= HCNO	+ OH		2.383669e-06
  R219	H2O	+ CN		= HCN	+ OH		6.475498e-08
  R287	N	+ H2O		= OH	+ NH		1.722693e-32
  R214	H2O	+ C		= CH	+ OH		1.981159e-43

************************************************************

CH4O				PRODUCTION RXS		INT RX RATE	TP = 8.76e+09

  R152	H	+ CH3O		= CH4O			8.761257e+09
  R236	HNO	+ CH3O		= CH4O	+ NO		1.142999e+06
  R150	H	+ CH3NO2	= CH4O	+ NO		2.658487e+04
  R113	CHO	+ CH3O		= CH4O	+ CO		1.607677e+04
  R96	CH4	+ CH3O		= CH4O	+ CH3		8.370277e+03
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.535701e+02
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		1.230847e+02
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		1.550047e+01
  R500	OH	+ CH3O2		= CH4O	+ O2		3.256674e-01
  R204	H2	+ CH3O		= CH4O	+ H		3.251296e-02
  R225	H2O2	+ CH3O		= CH4O	+ HO2		4.459958e-03
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	6.742016e-11

CH4O				LOSS RXS		INT RX RATE	TL = 7.88e+09

  P40	CH4O			= CH3O	+ H		3.489800e+09
  R502	OH	+ CH4O		= CH3O	+ H2O		1.996582e+09
  R424	O	+ CH4O		= CH3O	+ OH		1.370714e+09
  R159	H	+ CH4O		= CH3O	+ H2		6.816911e+08
  R453	O(1D)	+ CH4O		= CH3O	+ OH		2.835394e+08
  R452	O(1D)	+ CH4O		= CH3O2	+ H		6.075844e+07
  R14	C2H	+ CH4O		= C2H2	+ CH3O		4.413773e+03
  R101	CH4O	+ CN		= HCN	+ CH3O		1.782597e+03
  R385	NO3	+ CH4O		= CH3O	+ HNO3		1.245377e+00
  R69	CH3	+ CH4O		= CH4	+ CH3O		9.711958e-02
  R283	N	+ CH4O		= CH3	+ HNO		7.469149e-02
  R49	CH2	+ CH4O		= CH3	+ CH3O		3.014141e-07
  R255	HO2	+ CH4O		= CH3O	+ H2O2		1.458788e-07
  R115	CHO	+ CH4O		= CH2O	+ CH3O		4.941787e-08
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		5.172563e-13
  T20	CH4O			= CH3	+ OH		1.200519e-24
  T19	CH4O			= CH3O	+ H		4.250139e-26
  T21	CH4O			= CH2O	+ H2		5.950604e-40
  T22	CH4O			= CH21	+ H2O		2.464138e-41

************************************************************

C2H4				PRODUCTION RXS		INT RX RATE	TP = 6.20e+09

  R33	CH	+ CH4		= C2H4	+ H		5.937862e+09
  P63	C2H6			= C2H4	+ H	+ H	9.561219e+07
  R30	CH	+ C2H6		= C2H4	+ CH3		7.959039e+07
  P62	C2H6			= C2H4	+ H2		4.317970e+07
  R141	H	+ C2H5		= C2H4	+ H2		1.884932e+07
  R131	H	+ C2H3		= C2H4			1.700905e+07
  R35	CH2	+ C2H2O		= C2H4	+ CO		2.133921e+06
  R404	O	+ C2H5		= C2H4	+ OH		2.019123e+06
  R44	CH2	+ CH3		= C2H4	+ H		5.705635e+04
  R64	CH3	+ C2H5		= CH4	+ C2H4		1.598125e+04
  R618	C2H5	+ C2H5		= C2H6	+ C2H4		1.154279e+04
  R490	OH	+ C2H5		= C2H4	+ H2O		3.219000e+03
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		1.230847e+02
  R250	HO2	+ C2H5		= C2H4	+ H2O2		6.388041e+01
  R45	CH2	+ CH3O		= C2H4	+ OH		7.450768e+00
  R109	CHO	+ C2H3		= C2H4	+ CO		1.315629e+00
  R38	CH2	+ C2H5		= C2H4	+ CH3		2.985715e-01
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		2.864197e-02
  R21	C2H5	+ C2H3		= C2H4	+ C2H4		2.496904e-02 (x2)
  R93	CH4	+ C2H3		= C2H4	+ CH3		1.357323e-02
  T27	C2H5			= C2H4	+ H		2.003921e-03
  R11	C2H	+ C2H5		= C2H4	+ C2H2		3.400506e-04
  R617	C2H3	+ C2H3		= C2H4	+ C2H2		1.201196e-04
  R221	H2O2	+ C2H3		= C2H4	+ HO2		4.059868e-05
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		1.814481e-06
  R25	C2H5	+ CNO		= HCNO	+ C2H4		1.232283e-06
  R197	H2	+ C2H3		= C2H4	+ H		7.036043e-07
  R51	CH2O	+ C2H3		= C2H4	+ CHO		5.921978e-07
  T37	C2H5O			= C2H4	+ OH		1.601839e-07
  R27	C2H6	+ C2H3		= C2H5	+ C2H4		6.615115e-12
  R196	H2	+ C2H2		= C2H4			1.177760e-32

C2H4				LOSS RXS		INT RX RATE	TL = 6.20e+09

  R398	O	+ C2H4		= CH3	+ CHO		2.768452e+09
  R400	O	+ C2H4		= CH2O	+ CH2		1.606656e+09
  R396	O	+ C2H4		= C2H3O	+ H		1.207963e+09
  M9	H	+ C2H4		= C2H5			3.745176e+08
  R399	O	+ C2H4		= C2H2O	+ H2		1.725662e+08
  P59	C2H4			= C2H2	+ H	+ H	3.027478e+07
  P58	C2H4			= C2H2	+ H2		2.421983e+07
  P60	C2H4			= C2H3	+ H		6.054957e+06
  M38	OH	+ C2H4		= C2H5O			5.322023e+06
  R447	O(1D)	+ C2H4		= C2H3	+ OH		1.668692e+05
  R397	O	+ C2H4		= C2H3	+ OH		1.495448e+05
  R279	N	+ C2H4		= HCN	+ CH3		8.817212e+01
  R20	C2H4	+ CN		= HCN	+ C2H3		3.306895e+01
  R488	OH	+ C2H4		= C2H3	+ H2O		1.494351e+01
  R312	NH2	+ C2H4		= C2H3	+ NH3		3.028566e-01
  R135	H	+ C2H4		= C2H3	+ H2		2.880488e-03
  R468	O3	+ C2H4		= CH2O	+ CH2O2		2.998854e-04
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.253603e-05
  R248	HO2	+ C2H4		= C2H4O	+ OH		1.885049e-06
  R19	C2H4	+ C2H5		= C2H3	+ C2H6		1.847716e-13
  T26	C2H4			= C2H2	+ H2		1.971496e-34
  R10	H2	+ C2H4		= C2H5	+ H		5.680391e-38
  R121	CO	+ C2H4		= C2H3	+ CHO		1.728189e-59

************************************************************

NO2				PRODUCTION RXS		INT RX RATE	TP = 4.97e+09

  M32	O	+ NO		= NO2			3.515033e+09
  R259	HO2	+ NO		= OH	+ NO2		1.406692e+09
  R353	NO	+ NO3		= NO2	+ NO2		2.015593e+07 (x2)
  P26	CH3NO3			= CH3O	+ NO2		2.860273e+06
  R354	NO	+ O3		= NO2	+ O2		1.146374e+06
  P10	NO3			= NO2	+ O		6.152667e+05
  R190	H	+ NO3		= OH	+ NO2		1.135112e+05
  P18	HNO4			= NO2	+ HO2		5.952201e+04
  P15	HNO3			= NO2	+ OH		2.596142e+04
  R443	O	+ NO3		= NO2	+ O2		1.686660e+04
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.751931e+03
  R520	OH	+ HNO2		= H2O	+ NO2		9.251901e+02
  P12	N2O5			= NO3	+ NO2		8.093267e+02
  T13	HNO4			= HO2	+ NO2		6.903797e+02
  R347	NO	+ CH3O2		= CH3O	+ NO2		4.457036e+02
  R381	NO3	+ CH3		= CH3O	+ NO2		3.303178e+02
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	2.827050e+02
  T7	N2O5			= NO2	+ NO3		1.064772e+02
  R380	NO3	+ C2H5		= C2H5O	+ NO2		3.771680e+01
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	2.631560e+01
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	1.335232e+01
  R524	OH	+ NO3		= HO2	+ NO2		3.573232e+00
  R382	NO3	+ CH3O		= CH3O2	+ NO2		3.205489e-01
  T52	CH3NO3			= CH3O	+ NO2		1.338298e-01
  R176	H	+ HNO2		= H2	+ NO2		1.234793e-01
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	4.034805e-02
  R178	H	+ HNO3		= H2O	+ NO2		8.303304e-05
  R325	NH2	+ O3		= H2O	+ NO2		3.555984e-05
  R243	HNO2	+ CNO		= HCNO	+ NO2		6.276612e-07
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	2.910132e-07
  R242	HNO2	+ CN		= HCN	+ NO2		1.102151e-08
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	4.218293e-09 (x2)
  T10	HNO3			= OH	+ NO2		1.496440e-14

NO2				LOSS RXS		INT RX RATE	TL = 4.97e+09

  P8	NO2			= NO	+ O		2.558631e+09
  R189	H	+ NO2		= OH	+ NO		1.284423e+09
  R442	O	+ NO2		= NO	+ O2		7.257839e+08
  R541	SO	+ NO2		= SO2	+ NO		1.623576e+08
  R640	NO2	+ CH3		= CH3NO2			7.842208e+07
  R265	HS	+ NO2		= NO	+ HSO		7.181004e+07
  R364	NO2	+ CH3		= CH3O	+ NO		3.743931e+07
  M33	O	+ NO2		= NO3			2.096747e+07
  R365	NO2	+ CH3		= CH2O	+ HNO		8.945676e+06
  R369	NO2	+ CHO		= NO	+ CO	+ OH	7.248622e+06
  R368	NO2	+ CHO		= NO	+ CHO2		4.910942e+06
  M28	NO2	+ CH3O		= CH3NO3			3.007170e+06
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	2.561071e+06
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.052287e+05
  M20	HO2	+ NO2		= HNO4			7.715079e+04
  M43	OH	+ NO2		= HNO3			3.604998e+04
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		1.827692e+04
  R270	HSO	+ NO2		= HSO2	+ NO		1.646428e+04
  R535	S	+ NO2		= NO	+ SO		1.421031e+04
  M29	NO2	+ NO3		= N2O5			3.958836e+03
  R366	NO2	+ CH3O		= CH2O	+ HNO2		4.236650e+02
  R292	N	+ NO2		= N2O	+ O		3.880376e+01
  R321	NH2	+ NO2		= H2O	+ N2O		6.561933e-01
  R377	NO2	+ O3		= NO3	+ O2		4.820359e-01
  R357	NO2	+ C2H3		= C2H3O	+ NO		7.221325e-02
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	4.034805e-02
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	1.037952e-02
  R360	NO2	+ C2HO		= CO2	+ HCNO		6.910198e-03
  R363	NO2	+ CH2		= CH2O	+ NO		6.315057e-03
  R463	O(1D)	+ NO2		= O2	+ NO		2.074515e-04
  R362	NO2	+ CH		= CHO	+ NO		1.461657e-04
  R355	NO2	+ C		= CO	+ NO		5.568739e-05
  R374	NO2	+ CNO		= CO2	+ N2O		2.737759e-05
  R375	NO2	+ CNO		= CO	+ NO	+ NO	2.170174e-06
  R356	NO2	+ C2H		= C2HO	+ NO		9.664685e-08
  R213	H2	+ NO2		= H	+ HNO2		1.050767e-08
  R371	NO2	+ CN		= NO	+ CNO		3.578217e-10
  R302	NH	+ NO2		= NO	+ HNO		2.327281e-10
  R303	NH	+ NO2		= OH	+ N2O		1.551520e-10
  R568	NO2	+ CHO		= CO	+ HNO2		1.295070e-10
  R372	NO2	+ CN		= CO	+ N2O		2.197270e-11
  R373	NO2	+ CN		= CO2	+ N2		1.607004e-11
  R367	NO2	+ CH4		= HNO2	+ CH3		2.716656e-13
  R552	SO2	+ NO2		= SO3	+ NO		4.297027e-15
  R542	CS	+ NO2		= OCS	+ NO		8.644989e-18
  T5	NO2			= NO	+ O		3.871797e-35

************************************************************

HNO				PRODUCTION RXS		INT RX RATE	TP = 3.87e+09

  M15	H	+ NO		= HNO			2.643970e+09
  R348	NO	+ CHO		= CO	+ HNO		1.040737e+09
  R346	NO	+ CH3O		= CH2O	+ HNO		9.595932e+07
  R573	HSO	+ NO		= HNO	+ SO		7.327470e+07
  R365	NO2	+ CH3		= CH2O	+ HNO		8.945676e+06
  R335	NO	+ C2H5O		= C2H4O	+ HNO		5.025960e+06
  R322	NH2	+ O		= H	+ HNO		1.810386e+05
  R175	H	+ HNO2		= OH	+ HNO		4.653327e+01
  R283	N	+ CH4O		= CH3	+ HNO		7.469149e-02
  T51	CH3NO2			= CH2O	+ HNO		3.247307e-05
  R308	NH	+ OH		= H	+ HNO		1.526850e-09
  R302	NH	+ NO2		= NO	+ HNO		2.327281e-10
  R307	NH	+ O2		= O	+ HNO		2.192114e-15

HNO				LOSS RXS		INT RX RATE	TL = 3.86e+09

  P71	HNO			= NO	+ H		2.813284e+09
  R439	O	+ HNO		= OH	+ NO		9.818431e+08
  R172	H	+ HNO		= H2	+ NO		3.570772e+07
  R235	HNO	+ CH3		= CH4	+ NO		3.296578e+07
  R236	HNO	+ CH3O		= CH4O	+ NO		1.142999e+06
  R519	OH	+ HNO		= H2O	+ NO		1.458221e+04
  R237	HNO	+ CHO		= CH2O	+ NO		5.150398e+02
  R239	HNO	+ CNO		= HCNO	+ NO		1.857622e-05
  R173	H	+ HNO		= OH	+ NH		3.577634e-06
  R238	HNO	+ CN		= HCN	+ NO		2.167013e-08
  T8	HNO			= H	+ NO		4.356195e-13
  R174	H	+ HNO		= NH2	+ O		2.131384e-15

************************************************************

C2H3O				PRODUCTION RXS		INT RX RATE	TP = 2.91e+09

  R32	CH	+ CH2O		= C2H3O			1.669948e+09
  R396	O	+ C2H4		= C2H3O	+ H		1.207963e+09
  R401	O	+ C2H4O		= C2H3O	+ OH		2.787060e+07
  R489	OH	+ C2H4O		= C2H3O	+ H2O		3.788670e+06
  R137	H	+ C2H4O		= C2H3O	+ H2		2.524309e+06
  R199	H2	+ C2HO		= C2H3O			1.754949e+06
  R393	O	+ C2H3		= C2H3O			1.129523e+05
  M6	CO	+ CH3		= C2H3O			3.728807e+04
  M37	OH	+ C2H2		= C2H3O			6.096078e+03
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		1.374427e-01
  R357	NO2	+ C2H3		= C2H3O	+ NO		7.221325e-02
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		5.657990e-02
  R23	C2H5	+ C2H4O		= C2H6	+ C2H3O		3.830913e-02
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		4.454016e-03
  R18	C2H3	+ C2H4O		= C2H4	+ C2H3O		1.814481e-06
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		1.117514e-06

C2H3O				LOSS RXS		INT RX RATE	TL = 2.91e+09

  R133	H	+ C2H3O		= CHO	+ CH3		1.883604e+09
  R134	H	+ C2H3O		= C2H2O	+ H2		1.027420e+09
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	2.561071e+06
  R60	CH3	+ C2H3O		= C2H6	+ CO		2.980010e+05
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	3.779272e+04
  T32	C2H3O			= CO	+ CH3		3.697441e+04
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		2.973777e+04
  R487	OH	+ C2H3O		= C2H2O	+ H2O		1.337297e+04
  R110	CHO	+ C2H3O		= C2H4O	+ CO		4.502739e+03
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		1.992028e+01
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		9.948334e+00
  T31	C2H3O			= C2H2	+ OH		1.975257e-07
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		5.978690e-08
  R28	C2H6	+ C2H3O		= C2H4O	+ C2H5		6.994995e-09
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		2.514718e-10

************************************************************

SO2				PRODUCTION RXS		INT RX RATE	TP = 1.74e+09

  T55	SO21			= SO2			1.372102e+09
  T56	SO23			= SO2			1.816742e+08
  R541	SO	+ NO2		= SO2	+ NO		1.623576e+08
  R559	SO	+ SO		= SO2	+ S		2.147469e+07
  R273	HSO2	+ O2		= HO2	+ SO2		2.740087e+06
  T43	HSO2			= SO2	+ H		1.818952e+06
  M46	SO	+ O		= SO2			1.060810e+06
  R528	OH	+ SO		= SO2	+ H		2.043495e+05
  R544	SO	+ O2		= SO2	+ O		3.308029e+04
  R554	SO3	+ H		= OH	+ SO2		3.983955e+02
  R545	SO	+ O3		= SO2	+ O2		2.021540e+02
  R558	HSO	+ O2		= OH	+ SO2		1.268349e+02
  P30	SO3			= SO2	+ O		8.090196e+01
  T53	HSO3			= OH	+ SO2		2.308454e+01
  R557	SO3	+ SO		= SO2	+ SO2		5.450208e-01 (x2)
  R555	SO3	+ O		= SO2	+ O2		5.382827e-33
  R556	SO3	+ OH		= HO2	+ SO2		4.066581e-35
  T41	SO3			= SO2	+ O		2.641228e-50
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

SO2				LOSS RXS		INT RX RATE	TL = 1.62e+09

  P47	SO2			= SO21			1.509202e+09
  P46	SO2			= SO	+ O		6.147775e+07
  P48	SO2			= SO23			4.457375e+07
  M48	SO2	+ H		= HSO2			7.363478e+05
  M49	SO2	+ O		= SO3			3.482361e+05
  M50	SO2	+ OH		= HSO3			1.120101e+05
  R547	SO2	+ CH		= CHO	+ SO		7.391235e+03
  R8	C	+ SO2		= CO	+ SO		4.320907e+02
  R548	SO2	+ CH2		= CH2O	+ SO		5.418235e+00
  R563	SO21	+ SO2		= SO	+ SO3		1.890238e-01
  R546	SO2	+ C2H		= CO	+ OCS	+ H	4.748562e-02
  R564	SO23	+ SO2		= SO	+ SO3		2.809233e-02
  R551	SO2	+ HO2		= HSO2	+ O2		6.218452e-04
  R549	SO2	+ CN		= CNO	+ SO		1.131717e-04
  R553	SO2	+ O		= SO	+ O2		5.132874e-12
  R552	SO2	+ NO2		= SO3	+ NO		4.297027e-15

************************************************************

SO21				PRODUCTION RXS		INT RX RATE	TP = 1.51e+09

  P47	SO2			= SO21			1.509202e+09

SO21				LOSS RXS		INT RX RATE	TL = 1.51e+09

  T55	SO21			= SO2			1.372102e+09
  T54	SO21			= SO23			1.371005e+08
  R563	SO21	+ SO2		= SO	+ SO3		1.890238e-01
  R562	SO21	+ O2		= O	+ SO3		9.890254e-05

************************************************************

C2H2O				PRODUCTION RXS		INT RX RATE	TP = 1.20e+09

  R134	H	+ C2H3O		= C2H2O	+ H2		1.027420e+09
  R399	O	+ C2H4		= C2H2O	+ H2		1.725662e+08
  R395	O	+ C2H3		= C2H2O	+ H		1.069858e+05
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		2.973777e+04
  R487	OH	+ C2H3O		= C2H2O	+ H2O		1.337297e+04
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		1.992028e+01
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		9.948334e+00
  R245	HO2	+ C2H2		= C2H2O	+ OH		3.306980e-07
  R479	OH	+ C2H2		= C2H2O	+ H		1.743412e-11
