  R575	HSO	+ H		= HS	+ OH		1.474702e+09
  R576	HSO	+ H		= H2	+ SO		1.310846e+08
  R578	HSO	+ O		= OH	+ SO		6.249195e+07
  R579	HSO	+ S		= HS	+ SO		4.911860e+07
  P49	HSO			= HS	+ O		3.596822e+07
  R270	HSO	+ NO2		= HSO2	+ NO		7.561324e+06
  R574	HSO	+ OH		= H2O	+ SO		6.935251e+06
  R577	HSO	+ HS		= H2S	+ SO		1.441261e+06
  R558	HSO	+ O2		= OH	+ SO2		3.289690e+03
  R271	HSO	+ O3		= HS	+ O2	+ O2	1.856112e+01
  R216	HSO	+ O3		= HSO2	+ O2		7.954765e+00
  T42	HSO			= SO	+ H		7.156760e-24

************************************************************

CH2O				PRODUCTION RXS		INT RX RATE	TP = 2.63e+10

  M10	H	+ CHO		= CH2O			2.234383e+10
  R561	CHO	+ CHO		= CH2O	+ CO		3.168210e+09
  R237	HNO	+ CHO		= CH2O	+ NO		3.866233e+08
  R415	O	+ CH3		= CH2O	+ H		2.091020e+08
  R346	NO	+ CH3O		= CH2O	+ HNO		1.443646e+08
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.358829e+07 (x2)
  T17	CH3O2			= CH2O	+ OH		1.023294e+07
  R81	CH3O	+ O2		= CH2O	+ HO2		7.446653e+06
  R419	O	+ CH3O		= CH2O	+ OH		6.633047e+06
  R154	H	+ CH3O		= CH2O	+ H2		2.984822e+06
  R405	O	+ C2H5		= CH2O	+ CH3		2.682778e+06
  R365	NO2	+ CH3		= CH2O	+ HNO		6.682494e+05
  R123	CO2	+ CH2		= CH2O	+ CO		4.408212e+05
  R400	O	+ C2H4		= CH2O	+ CH2		8.971966e+04
  R499	OH	+ CH3O		= CH2O	+ H2O		3.585315e+04
  R67	CH3	+ CH3O		= CH2O	+ CH4		2.427852e+03
  R366	NO2	+ CH3O		= CH2O	+ HNO2		1.977623e+03
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		1.602643e+03
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	1.583849e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.327914e+03
  T47	CH3O			= CH2O	+ H		8.422575e+02
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	7.741444e+01
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	5.875691e+01
  R383	NO3	+ CH3O		= CH2O	+ HNO3		3.061594e+01
  T36	C2H5O			= CH2O	+ CH3		2.424265e+01
  R334	NO	+ C2H3		= CH2O	+ HCN		1.482565e+01
  R206	H2	+ CHO		= CH2O	+ H		1.288444e+01
  R492	OH	+ CH2		= CH2O	+ H		6.979772e-01
  R548	SO2	+ CH2		= CH2O	+ SO		1.776622e-01
  R363	NO2	+ CH2		= CH2O	+ NO		9.323190e-02
  R227	H2O2	+ CHO		= CH2O	+ HO2		8.725668e-02
  R115	CHO	+ CH4O		= CH2O	+ CH3O		5.964471e-02
  R468	O3	+ C2H4		= CH2O	+ CH2O2		4.944822e-05
  T51	CH3NO2			= CH2O	+ HNO		1.944154e-05
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		1.846286e-05
  R392	O	+ C2H2N		= CH2O	+ CN		5.242218e-06
  R98	CH4	+ CHO		= CH2O	+ CH3		4.831412e-06
  R46	CH2	+ CH3O		= CH2O	+ CH3		3.089005e-07
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		1.717617e-08
  R72	CH3	+ CNO		= CH2O	+ HCN		3.637525e-09
  R73	CH3O	+ C2H		= CH2O	+ C2H2		2.509940e-10
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		6.239641e-13
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		5.031121e-13
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	4.502497e-15
  T24	CH4O2			= CH2O	+ H2O		1.741640e-20
  T21	CH4O			= CH2O	+ H2		1.451654e-40

CH2O				LOSS RXS		INT RX RATE	TL = 2.37e+10

  P20	CH2O			= CHO	+ H		1.088443e+10
  P21	CH2O			= CO	+ H2		9.453095e+09
  R272	HS	+ CH2O		= H2S	+ CHO		1.284343e+09
  R493	OH	+ CH2O		= CHO	+ H2O		7.978552e+08
  R148	H	+ CH2O		= H2	+ CHO		7.221032e+08
  R147	H	+ CH2O		= CH3O			4.208920e+08
  R413	O	+ CH2O		= CHO	+ OH		1.453377e+08
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.335942e+03
  R66	CH3	+ CH2O		= CH4	+ CHO		1.431320e+01
  R53	CH2O	+ C2H5		= C2H6	+ CHO		5.553467e+00
  R32	CH	+ CH2O		= C2H3O			3.263288e+00
  R252	HO2	+ CH2O		= CHO	+ H2O2		2.572800e-01
  R56	CH2O	+ CNO		= HCNO	+ CHO		1.244798e-03
  R55	CH2O	+ CN		= HCN	+ CHO		1.293077e-05
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		4.277662e-08
  R51	CH2O	+ C2H3		= C2H4	+ CHO		3.541445e-09
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		1.015869e-12
  T14	CH2O			= CO	+ H2		1.498031e-26

************************************************************

HNO2				PRODUCTION RXS		INT RX RATE	TP = 1.74e+10

  M42	OH	+ NO		= HNO2			1.739131e+10
  P16	HNO3			= HNO2	+ O		5.143660e+06
  P17	HNO3			= HNO2	+ O(1D)		3.692882e+06
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		1.608722e+05
  T12	HNO4			= O2	+ HNO2		3.294319e+04
  R366	NO2	+ CH3O		= CH2O	+ HNO2		1.977623e+03
  R568	NO2	+ CHO		= CO	+ HNO2		7.809486e-07
  R213	H2	+ NO2		= H	+ HNO2		7.390594e-07
  R367	NO2	+ CH4		= HNO2	+ CH3		3.256149e-15

HNO2				LOSS RXS		INT RX RATE	TL = 1.74e+10

  P14	HNO2			= NO	+ OH		1.734709e+10
  R520	OH	+ HNO2		= H2O	+ NO2		2.608067e+07
  R175	H	+ HNO2		= OH	+ HNO		9.057594e+05
  R177	H	+ HNO2		= H2O	+ NO		3.360475e+05
  R176	H	+ HNO2		= H2	+ NO2		1.832206e+04
  R243	HNO2	+ CNO		= HCNO	+ NO2		8.010229e-05
  R242	HNO2	+ CN		= HCN	+ NO2		6.036157e-08
  T9	HNO2			= OH	+ NO		2.024019e-10

************************************************************

S2				PRODUCTION RXS		INT RX RATE	TP = 1.62e+10

  M45	S	+ S		= S2			5.496356e+09
  P54	S4			= S2	+ S2		3.720543e+09 (x2)
  R533	S	+ HS		= H	+ S2		1.837723e+09
  P53	S3			= S2	+ S		1.424961e+09
  R538	S	+ OCS		= CO	+ S2		1.728512e-09

S2				LOSS RXS		INT RX RATE	TL = 1.62e+10

  P52	S2			= S	+ S		7.255691e+09
  M54	S2	+ S2		= S4			3.720798e+09 (x2)
  M52	S	+ S2		= S3			1.426502e+09
  R446	O	+ S2		= S	+ SO		7.633499e+07

************************************************************

HSO2				PRODUCTION RXS		INT RX RATE	TP = 1.25e+10

  M47	SO	+ OH		= HSO2			9.645241e+09
  M48	SO2	+ H		= HSO2			2.849663e+09
  R270	HSO	+ NO2		= HSO2	+ NO		7.561324e+06
  M21	HS	+ O2		= HSO2			1.670989e+05
  R551	SO2	+ HO2		= HSO2	+ O2		1.865555e+03
  R216	HSO	+ O3		= HSO2	+ O2		7.954765e+00

HSO2				LOSS RXS		INT RX RATE	TL = 1.25e+10

  T43	HSO2			= SO2	+ H		1.214131e+10
  R273	HSO2	+ O2		= HO2	+ SO2		3.613193e+08
  T44	HSO2			= O	+ HSO		3.904017e+03

************************************************************

HS				PRODUCTION RXS		INT RX RATE	TP = 1.04e+10

  R569	S	+ CHO		= HS	+ CO		5.319015e+09
  R230	H2S	+ H		= H2	+ HS		1.969048e+09
  R575	HSO	+ H		= HS	+ OH		1.474702e+09
  P45	H2S			= HS	+ H		1.457242e+09
  R579	HSO	+ S		= HS	+ SO		4.911860e+07
  R232	H2S	+ OH		= H2O	+ HS		4.031140e+07
  P49	HSO			= HS	+ O		3.596822e+07
  R570	S	+ HO2		= HS	+ O2		1.450494e+07
  R231	H2S	+ O		= OH	+ HS		4.241336e+05
  R271	HSO	+ O3		= HS	+ O2	+ O2	1.856112e+01
  R229	H2S	+ CH2		= HS	+ CH3		2.835728e-03
  R228	H2S	+ CH		= HS	+ CH2		1.500003e-08
  R473	OCS	+ OH		= CO2	+ HS		4.943458e-11
  R4	C	+ H2S		= CH	+ HS		1.139005e-13
  T59	H2S			= HS	+ H		4.348988e-27

HS				LOSS RXS		INT RX RATE	TL = 1.04e+10

  R560	HS	+ H		= H2	+ S		3.862506e+09
  R533	S	+ HS		= H	+ S2		1.837723e+09
  R267	HS	+ CHO		= H2S	+ CO		1.684225e+09
  R272	HS	+ CH2O		= H2S	+ CHO		1.284343e+09
  R266	HS	+ O		= H	+ SO		8.485309e+08
  R265	HS	+ NO2		= NO	+ HSO		4.367585e+08
  R264	HS	+ HS		= S	+ H2S		1.993924e+08 (x2)
  R263	HS	+ HO2		= OH	+ HSO		5.852835e+06
  R577	HSO	+ HS		= H2S	+ SO		1.441261e+06
  M21	HS	+ O2		= HSO2			1.670989e+05
  R269	HS	+ O3		= O2	+ HSO		2.674517e+02
  R268	HS	+ O2		= SO	+ OH		2.982125e+00

************************************************************

NO3				PRODUCTION RXS		INT RX RATE	TP = 7.62e+09

  M33	O	+ NO2		= NO3			7.602349e+09
  P19	HNO4			= NO3	+ OH		1.421112e+07
  M41	OH	+ HNO3		= H2O	+ NO3		2.834085e+06
  P13	N2O5			= NO3	+ NO	+ O	1.000746e+06
  P12	N2O5			= NO3	+ NO2		4.300123e+05
  T7	N2O5			= NO2	+ NO3		2.666335e+03
  R377	NO2	+ O3		= NO3	+ O2		1.417506e+01
  R179	H	+ HNO3		= H2	+ NO3		2.801427e-06

NO3				LOSS RXS		INT RX RATE	TL = 7.62e+09

  P10	NO3			= NO2	+ O		4.152123e+09
  R353	NO	+ NO3		= NO2	+ NO2		2.515965e+09
  P9	NO3			= NO	+ O2		5.679416e+08
  R190	H	+ NO3		= OH	+ NO2		2.732287e+08
  R443	O	+ NO3		= NO2	+ O2		1.090382e+08
  M29	NO2	+ NO3		= N2O5			1.433436e+06
  R524	OH	+ NO3		= HO2	+ NO2		5.894818e+05
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	4.860502e+05
  T6	NO3			= NO	+ O2		1.588574e+04
  R381	NO3	+ CH3		= CH3O	+ NO2		4.058538e+03
  R378	NO3	+ C2H3O		= C2H2O	+ HNO3		1.633954e+03
  R380	NO3	+ C2H5		= C2H5O	+ NO2		7.202637e+02
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	8.756920e+01
  R382	NO3	+ CH3O		= CH3O2	+ NO2		3.673913e+01
  R383	NO3	+ CH3O		= CH2O	+ HNO3		3.061594e+01
  R385	NO3	+ CH4O		= CH3O	+ HNO3		8.226042e+00
  R379	NO3	+ C2H4O		= C2H3O	+ HNO3		1.534957e+00
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	8.501607e-03 (x2)
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	5.725436e-06
  R105	CH4S	+ NO3		= CH3S	+ HNO3		0.000000e+00

************************************************************

S4				PRODUCTION RXS		INT RX RATE	TP = 3.72e+09

  M54	S2	+ S2		= S4			3.720798e+09
  M53	S	+ S3		= S4			1.541455e+06

S4				LOSS RXS		INT RX RATE	TL = 3.72e+09

  P54	S4			= S2	+ S2		3.720543e+09
  M55	S4	+ S4		= S8			8.986459e+05 (x2)

************************************************************

H2S				PRODUCTION RXS		INT RX RATE	TP = 3.17e+09

  R267	HS	+ CHO		= H2S	+ CO		1.684225e+09
  R272	HS	+ CH2O		= H2S	+ CHO		1.284343e+09
  R264	HS	+ HS		= S	+ H2S		1.993924e+08
  R577	HSO	+ HS		= H2S	+ SO		1.441261e+06
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00

H2S				LOSS RXS		INT RX RATE	TL = 3.47e+09

  R230	H2S	+ H		= H2	+ HS		1.969048e+09
  P45	H2S			= HS	+ H		1.457242e+09
  R232	H2S	+ OH		= H2O	+ HS		4.031140e+07
  R231	H2S	+ O		= OH	+ HS		4.241336e+05
  R229	H2S	+ CH2		= HS	+ CH3		2.835728e-03
  R228	H2S	+ CH		= HS	+ CH2		1.500003e-08
  R4	C	+ H2S		= CH	+ HS		1.139005e-13
  T59	H2S			= HS	+ H		4.348988e-27
  T58	H2S			= H2	+ S		1.708039e-28

************************************************************

CH3				PRODUCTION RXS		INT RX RATE	TP = 1.94e+09

  R501	OH	+ CH4		= CH3	+ H2O		1.749177e+09
  R153	H	+ CH3O		= CH3	+ OH		4.775714e+07
  R140	H	+ C2H5		= CH3	+ CH3		3.452238e+07 (x2)
  R157	H	+ CH4		= CH3	+ H2		1.943365e+07
  P22	C2H4O			= CHO	+ CH3		1.497570e+07
  R597	CH21	+ H2		= CH3	+ H		1.019670e+07
  P32	CH4			= CH3	+ H		7.572136e+06
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	4.894671e+06
  R423	O	+ CH4		= CH3	+ OH		4.673687e+06
  R133	H	+ C2H3O		= CHO	+ CH3		3.712887e+06
  R405	O	+ C2H5		= CH2O	+ CH3		2.682778e+06
  R420	O	+ CH3O		= CH3	+ O2		2.368945e+06
  P61	C2H5			= CH3	+ CH21		1.809678e+06
  T32	C2H3O			= CO	+ CH3		1.228332e+06
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	2.371646e+05
  R130	H	+ C2H2O		= CO	+ CH3		1.390855e+05
  R398	O	+ C2H4		= CH3	+ CHO		1.266574e+05
  R450	O(1D)	+ CH4		= CH3	+ OH		2.000723e+04
  M73	CH	+ H2		= CH3			1.847242e+04
  R599	CH21	+ CH4		= CH3	+ CH3		9.054032e+03 (x2)
  R200	H2	+ C2HO		= CH3	+ CO		5.795443e+03
  R96	CH4	+ CH3O		= CH4O	+ CH3		2.389477e+02
  T36	C2H5O			= CH2O	+ CH3		2.424265e+01
  M56	H	+ CH2		= CH3			7.971825e+00
  R92	CH4	+ C2H2		= C2H3	+ CH3		2.021783e+00
  R317	NH2	+ CH4		= CH3	+ NH3		9.912146e-01
  P66	C2H6			= CH3	+ CH3		1.829508e-01 (x2)
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	4.094657e-02
  R283	N	+ CH4O		= CH3	+ HNO		3.783906e-02
  R279	N	+ C2H4		= HCN	+ CH3		2.327826e-02
  R50	CH2	+ CHO		= CO	+ CH3		1.094064e-02
  R91	CH4	+ C2H		= C2H2	+ CH3		1.088012e-02
  R99	CH4	+ CN		= HCN	+ CH3		6.532193e-03
  R30	CH	+ C2H6		= C2H4	+ CH3		4.520677e-03
  R94	CH4	+ C2H5		= C2H6	+ CH3		4.107343e-03
  R229	H2S	+ CH2		= HS	+ CH3		2.835728e-03
  R482	OH	+ C2H2		= CO	+ CH3		1.881015e-04
  R93	CH4	+ C2H3		= C2H4	+ CH3		5.038323e-05
  P70	C2H5N			= HCN	+ CH3	+ H	4.538715e-05
  R38	CH2	+ C2H5		= C2H4	+ CH3		8.662094e-06
  R98	CH4	+ CHO		= CH2O	+ CH3		4.831412e-06
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		3.749331e-06
  R48	CH2	+ CH4		= CH3	+ CH3		3.101612e-06 (x2)
  R100	CH4	+ CNO		= CH3	+ HCNO		1.902947e-06
  R39	CH2	+ C2H6		= C2H5	+ CH3		3.231682e-07
  R46	CH2	+ CH3O		= CH2O	+ CH3		3.089005e-07
  R49	CH2	+ CH4O		= CH3	+ CH3O		3.696554e-11
  R36	CH2	+ C2H3		= C2H2	+ CH3		1.211229e-12
  R367	NO2	+ CH4		= HNO2	+ CH3		3.256149e-15
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		1.969488e-15
  T20	CH4O			= CH3	+ OH		3.214302e-25
  T93	CH5N			= CH3	+ NH2		1.037918e-29
  R608	C2	+ CH4		= C2H	+ CH3		9.186307e-33
  T33	C2H4O			= CHO	+ CH3		1.388810e-36
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

CH3				LOSS RXS		INT RX RATE	TL = 1.94e+09

  M57	H	+ CH3		= CH4			1.283813e+09
  R415	O	+ CH3		= CH2O	+ H		2.091020e+08
  R235	HNO	+ CH3		= CH4	+ NO		1.731332e+08
  R416	O	+ CH3		= CO	+ H2	+ H	8.543311e+07
  M3	CH3	+ CH3		= C2H6			6.848545e+07 (x2)
  R71	CH3	+ CHO		= CH4	+ CO		2.805175e+07
  M4	CH3	+ O2		= CH3O2			1.023302e+07
  R640	NO2	+ CH3		= CH3NO2			5.105056e+06
  R70	CH3	+ CHO		= C2H4O			4.207762e+06
  R364	NO2	+ CH3		= CH3O	+ NO		2.796748e+06
  R365	NO2	+ CH3		= CH2O	+ HNO		6.682494e+05
  M6	CO	+ CH3		= C2H3O			4.910906e+05
  R414	O	+ CH3		= CH3O			5.391336e+04
  R203	H2	+ CH3		= CH4	+ H		1.586427e+04
  R470	O3	+ CH3		= CH3O	+ O2		6.221825e+03
  R381	NO3	+ CH3		= CH3O	+ NO2		4.058538e+03
  R496	OH	+ CH3		= CH2	+ H2O		2.847831e+03
  R67	CH3	+ CH3O		= CH2O	+ CH4		2.427852e+03
  M86	NH2	+ CH3		= CH5N			8.076997e+02
  R60	CH3	+ C2H3O		= C2H6	+ CO		5.877065e+02
  R64	CH3	+ C2H5		= CH4	+ C2H4		2.490439e+02
  R224	H2O2	+ CH3		= CH4	+ HO2		2.430735e+02
  R282	N	+ CH3		= H2	+ HCN		1.088417e+02
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		4.930152e+01
  R66	CH3	+ CH2O		= CH4	+ CHO		1.431320e+01
  R65	CH3	+ C2H6		= CH4	+ C2H5		6.555406e-02
  R69	CH3	+ CH4O		= CH4	+ CH3O		2.527596e-02
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		3.816876e-03
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.600240e-04
  R44	CH2	+ CH3		= C2H4	+ H		5.898613e-05
  R149	H	+ CH3		= CH2	+ H2		5.459787e-05
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		1.215533e-05
  R95	CH4	+ CH3		= H2	+ C2H5		2.956136e-07
  R495	OH	+ CH3		= CH3O	+ H		2.647299e-07
  R316	NH2	+ CH3		= CH4	+ NH		7.681027e-09
  R72	CH3	+ CNO		= CH2O	+ HCN		3.637525e-09
  R62	CH3	+ C2H4		= CH4	+ C2H3		2.657243e-09
  R328	NH3	+ CH3		= CH4	+ NH2		1.922363e-10
  R57	CH3	+ C2H2		= CH4	+ C2H		1.676821e-20
  R122	CO	+ CH3		= C2H2	+ OH		1.701040e-35

************************************************************

CH3O				PRODUCTION RXS		INT RX RATE	TP = 1.65e+09

  P25	CH3NO2			= CH3O	+ NO		1.020378e+09
  R147	H	+ CH2O		= CH3O			4.208920e+08
  R502	OH	+ CH4O		= CH3O	+ H2O		1.379522e+08
  P40	CH4O			= CH3O	+ H		4.297167e+07
  R159	H	+ CH4O		= CH3O	+ H2		1.902684e+07
  R424	O	+ CH4O		= CH3O	+ OH		4.460835e+06
  R364	NO2	+ CH3		= CH3O	+ NO		2.796748e+06
  R483	OH	+ C2H2O		= CO	+ CH3O		1.896007e+06
  P26	CH3NO3			= CH3O	+ NO2		8.800868e+05
  R414	O	+ CH3		= CH3O			5.391336e+04
  R218	H2O	+ CH		= CH3O			2.862579e+04
  R470	O3	+ CH3		= CH3O	+ O2		6.221825e+03
  R449	O(1D)	+ CH4		= CH3O	+ H		5.311654e+03
  R381	NO3	+ CH3		= CH3O	+ NO2		4.058538e+03
  R155	H	+ CH3O2		= CH3O	+ OH		1.417281e+01
  R385	NO3	+ CH4O		= CH3O	+ HNO3		8.226042e+00
  R422	O	+ CH3O2		= CH3O	+ O2		7.462965e+00
  R347	NO	+ CH3O2		= CH3O	+ NO2		1.831363e+00
  R453	O(1D)	+ CH4O		= CH3O	+ OH		2.681620e-01
  R115	CHO	+ CH4O		= CH2O	+ CH3O		5.964471e-02
  T50	CH3NO2			= CH3O	+ NO		3.393890e-02
  P24	CH4O2			= CH3O	+ OH		3.077943e-02
  R69	CH3	+ CH4O		= CH4	+ CH3O		2.527596e-02
  R255	HO2	+ CH4O		= CH3O	+ H2O2		3.627373e-03
  T52	CH3NO3			= CH3O	+ NO2		2.869854e-04
  R160	H	+ CH4O2		= CH3O	+ H2O		1.379460e-04
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		1.215533e-05 (x2)
  R101	CH4O	+ CN		= HCN	+ CH3O		1.081443e-05
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	5.725436e-06
  R83	CH3O2	+ C2H5		= C2H5O	+ CH3O		1.362288e-06
  R14	C2H	+ CH4O		= C2H2	+ CH3O		9.195909e-07
  R495	OH	+ CH3		= CH3O	+ H		2.647299e-07
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	4.974545e-10
  R49	CH2	+ CH4O		= CH3	+ CH3O		3.696554e-11
  R82	CH3O2	+ C2H3		= CH3O	+ C2H3O		1.090613e-12
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		6.239641e-13
  R87	CH3O2	+ CH4O		= CH4O2	+ CH3O		3.496740e-14
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	7.379093e-15 (x2)
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		2.087469e-16
  T23	CH4O2			= CH3O	+ OH		4.366263e-17
  T19	CH4O			= CH3O	+ H		1.131947e-26
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

CH3O				LOSS RXS		INT RX RATE	TL = 1.65e+09

  M27	NO	+ CH3O		= CH3NO2			1.015676e+09
  R236	HNO	+ CH3O		= CH4O	+ NO		3.171395e+08
  R346	NO	+ CH3O		= CH2O	+ HNO		1.443646e+08
  R152	H	+ CH3O		= CH4O			8.567397e+07
  R153	H	+ CH3O		= CH3	+ OH		4.775714e+07
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.358829e+07
  R81	CH3O	+ O2		= CH2O	+ HO2		7.446653e+06
  R113	CHO	+ CH3O		= CH4O	+ CO		6.794144e+06
  R419	O	+ CH3O		= CH2O	+ OH		6.633047e+06
  R154	H	+ CH3O		= CH2O	+ H2		2.984822e+06
  R420	O	+ CH3O		= CH3	+ O2		2.368945e+06
  M28	NO2	+ CH3O		= CH3NO3			8.804214e+05
  R499	OH	+ CH3O		= CH2O	+ H2O		3.585315e+04
  R67	CH3	+ CH3O		= CH2O	+ CH4		2.427852e+03
  R366	NO2	+ CH3O		= CH2O	+ HNO2		1.977623e+03
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		1.602643e+03
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.335942e+03
  T47	CH3O			= CH2O	+ H		8.422575e+02
  R96	CH4	+ CH3O		= CH4O	+ CH3		2.389477e+02
  R76	CH3O	+ C2H5		= C2H4	+ CH4O		1.602643e+02
  R382	NO3	+ CH3O		= CH3O2	+ NO2		3.673913e+01
  R383	NO3	+ CH3O		= CH2O	+ HNO3		3.061594e+01
  R78	CH3O	+ C2H6		= C2H5	+ CH4O		1.197006e+01
  R204	H2	+ CH3O		= CH4O	+ H		6.794483e+00
  R471	O3	+ CH3O		= CH3O2	+ O2		5.115993e+00
  R225	H2O2	+ CH3O		= CH4O	+ HO2		4.644986e-03
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		1.846286e-05
  R45	CH2	+ CH3O		= C2H4	+ OH		6.178010e-06
  R46	CH2	+ CH3O		= CH2O	+ CH3		3.089005e-07
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		1.717617e-08
  R73	CH3O	+ C2H		= CH2O	+ C2H2		2.509940e-10
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		5.031121e-13

************************************************************

CH4				PRODUCTION RXS		INT RX RATE	TP = 1.49e+09

  M57	H	+ CH3		= CH4			1.283813e+09
  R235	HNO	+ CH3		= CH4	+ NO		1.731332e+08
  R71	CH3	+ CHO		= CH4	+ CO		2.805175e+07
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	4.552343e+06
  P23	C2H4O			= CO	+ CH4		1.709193e+06
  R138	H	+ C2H4O		= CH4	+ CHO		5.134920e+05
  R203	H2	+ CH3		= CH4	+ H		1.586427e+04
  R67	CH3	+ CH3O		= CH2O	+ CH4		2.427852e+03
  R598	CH21	+ CH4		= CH2	+ CH4		1.841498e+03
  R64	CH3	+ C2H5		= CH4	+ C2H4		2.490439e+02
  R224	H2O2	+ CH3		= CH4	+ HO2		2.430735e+02
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		4.930152e+01
  R66	CH3	+ CH2O		= CH4	+ CHO		1.431320e+01
  P65	C2H6			= CH4	+ CH21		6.708197e-01
  R65	CH3	+ C2H6		= CH4	+ C2H5		6.555406e-02
  R69	CH3	+ CH4O		= CH4	+ CH3O		2.527596e-02
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		3.816876e-03
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.600240e-04
  R316	NH2	+ CH3		= CH4	+ NH		7.681027e-09
  R62	CH3	+ C2H4		= CH4	+ C2H3		2.657243e-09
  R328	NH3	+ CH3		= CH4	+ NH2		1.922363e-10
  R156	H	+ CH3O2		= CH4	+ O2		3.889229e-17
  R57	CH3	+ C2H2		= CH4	+ C2H		1.676821e-20
  T92	CH5N			= CH4	+ NH		1.589137e-23
  T35	C2H4O			= CH4	+ CO		1.500173e-41

CH4				LOSS RXS		INT RX RATE	TL = 1.79e+09

  R501	OH	+ CH4		= CH3	+ H2O		1.749177e+09
  R157	H	+ CH4		= CH3	+ H2		1.943365e+07
  P33	CH4			= CH21	+ H2		9.788371e+06
  P32	CH4			= CH3	+ H		7.572136e+06
  R423	O	+ CH4		= CH3	+ OH		4.673687e+06
  P34	CH4			= CH	+ H2	+ H	1.108117e+06
  R450	O(1D)	+ CH4		= CH3	+ OH		2.000723e+04
  R599	CH21	+ CH4		= CH3	+ CH3		9.054032e+03
  R449	O(1D)	+ CH4		= CH3O	+ H		5.311654e+03
  R33	CH	+ CH4		= C2H4	+ H		3.271706e+03
  R598	CH21	+ CH4		= CH2	+ CH4		1.841498e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.327914e+03
  R96	CH4	+ CH3O		= CH4O	+ CH3		2.389477e+02
  R92	CH4	+ C2H2		= C2H3	+ CH3		2.021783e+00
  R317	NH2	+ CH4		= CH3	+ NH3		9.912146e-01
  R91	CH4	+ C2H		= C2H2	+ CH3		1.088012e-02
  R99	CH4	+ CN		= HCN	+ CH3		6.532193e-03
  R94	CH4	+ C2H5		= C2H6	+ CH3		4.107343e-03
  R93	CH4	+ C2H3		= C2H4	+ CH3		5.038323e-05
  R98	CH4	+ CHO		= CH2O	+ CH3		4.831412e-06
  R48	CH2	+ CH4		= CH3	+ CH3		3.101612e-06
  R100	CH4	+ CNO		= CH3	+ HCNO		1.902947e-06
  R95	CH4	+ CH3		= H2	+ C2H5		2.956136e-07
  R367	NO2	+ CH4		= HNO2	+ CH3		3.256149e-15
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		1.969488e-15
  R608	C2	+ CH4		= C2H	+ CH3		9.186307e-33

************************************************************

S3				PRODUCTION RXS		INT RX RATE	TP = 1.43e+09

